id,name,count,url,related
6b2a7ad3-7bee-43ca-9c5c-689c3c43dea1,It’s No Good,8,https://musicbrainz.org/recording/6b2a7ad3-7bee-43ca-9c5c-689c3c43dea1,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
8897f48f-7e5e-44ad-b814-325dc32edd4a,Policy of Truth,7,https://musicbrainz.org/recording/8897f48f-7e5e-44ad-b814-325dc32edd4a,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
8caee4aa-bc6e-454d-b8ab-16695a398c75,Enjoy the Silence,6,https://musicbrainz.org/recording/8caee4aa-bc6e-454d-b8ab-16695a398c75,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
7977f60b-726e-4c8a-9c97-95e9d2e7faa5,Just Can’t Get Enough,6,https://musicbrainz.org/recording/7977f60b-726e-4c8a-9c97-95e9d2e7faa5,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
5da12e8c-3203-4f68-94ee-56e26e4457e0,Clean,5,https://musicbrainz.org/recording/5da12e8c-3203-4f68-94ee-56e26e4457e0,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
41820271-182f-4d0b-8f5e-f06b42c7dd38,Master and Servant,5,https://musicbrainz.org/recording/41820271-182f-4d0b-8f5e-f06b42c7dd38,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
695d0c34-e5da-4f0a-b27c-67ae9ae0e8f4,Personal Jesus,5,https://musicbrainz.org/recording/695d0c34-e5da-4f0a-b27c-67ae9ae0e8f4,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
d2fff167-6e48-4966-9091-8bd7b002dbdc,Photographic (Some Bizzare version),5,https://musicbrainz.org/recording/d2fff167-6e48-4966-9091-8bd7b002dbdc,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
3dc22664-4d21-4668-a8d7-3167f25428f0,Policy of Truth,5,https://musicbrainz.org/recording/3dc22664-4d21-4668-a8d7-3167f25428f0,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
06ff8b7e-a9a1-4804-8cc1-49b731bce172,Precious,5,https://musicbrainz.org/recording/06ff8b7e-a9a1-4804-8cc1-49b731bce172,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
662f93b2-7b27-4427-b71d-5f1ec4525a7e,See You,5,https://musicbrainz.org/recording/662f93b2-7b27-4427-b71d-5f1ec4525a7e,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
30583afb-ce5b-4dac-9d22-ef2928b70bd5,Sexx Laws,5,https://musicbrainz.org/recording/30583afb-ce5b-4dac-9d22-ef2928b70bd5,/artist/309c62ba-7a22-4277-9f67-4a162526d18a
6af150b9-6c7e-4900-9a87-d4343b1d2d53,Somebody (remix),5,https://musicbrainz.org/recording/6af150b9-6c7e-4900-9a87-d4343b1d2d53,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
8a211e51-b5c8-4fcb-982b-6315b6edcac6,Sweetest Perfection,5,https://musicbrainz.org/recording/8a211e51-b5c8-4fcb-982b-6315b6edcac6,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
1fdff0d9-1ec6-434c-9301-0cc8de6562d3,World in My Eyes,5,https://musicbrainz.org/recording/1fdff0d9-1ec6-434c-9301-0cc8de6562d3,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
09c1c0b5-a363-4067-a4ad-bf5f8923a0d6,Blasphemous Rumours,4,https://musicbrainz.org/recording/09c1c0b5-a363-4067-a4ad-bf5f8923a0d6,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
e2ea97c5-816e-4379-adb3-60564aeda22c,Blue Dress / Interlude #3,4,https://musicbrainz.org/recording/e2ea97c5-816e-4379-adb3-60564aeda22c,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
9aa2be7b-8fb0-4187-bce4-9bb4e84815fc,Blue Monday,4,https://musicbrainz.org/recording/9aa2be7b-8fb0-4187-bce4-9bb4e84815fc,/artist/f1106b17-dcbb-45f6-b938-199ccfab50cc
68445748-1d87-4f02-95e4-257ab32d9b04,Everything’s Gone Green,4,https://musicbrainz.org/recording/68445748-1d87-4f02-95e4-257ab32d9b04,/artist/f1106b17-dcbb-45f6-b938-199ccfab50cc
d99735eb-b922-4752-8d1a-b31050e7b6cd,Fly on the Windscreen (final),4,https://musicbrainz.org/recording/d99735eb-b922-4752-8d1a-b31050e7b6cd,/artist/8538e728-ca0b-4321-b7e5-cff6565dd4c0
9ecfdb63-70ff-409d-aff6-bbb4e9e4ae06,Girls & Boys,4,https://musicbrainz.org/recording/9ecfdb63-70ff-409d-aff6-bbb4e9e4ae06,/artist/ba853904-ae25-4ebb-89d6-c44cfbd71bd2
