id,name,count,url,related
33736d61-e2a2-4070-88dd-ad2e173d174c,Barış Manço,4,https://musicbrainz.org/artist/33736d61-e2a2-4070-88dd-ad2e173d174c,/artist/33736d61-e2a2-4070-88dd-ad2e173d174c
70913556-e3d3-456c-b1e4-5a08493c6871,Ayyuka,3,https://musicbrainz.org/artist/70913556-e3d3-456c-b1e4-5a08493c6871,/artist/70913556-e3d3-456c-b1e4-5a08493c6871
802247cc-77a2-4671-a02d-ad25bf90e23c,Cem Karaca,3,https://musicbrainz.org/artist/802247cc-77a2-4671-a02d-ad25bf90e23c,/artist/802247cc-77a2-4671-a02d-ad25bf90e23c
779fce7e-c99e-4d0c-bfb1-af7aa1c34e80,Erkin Koray,3,https://musicbrainz.org/artist/779fce7e-c99e-4d0c-bfb1-af7aa1c34e80,/artist/779fce7e-c99e-4d0c-bfb1-af7aa1c34e80
992e0d8a-bf9f-4ceb-9ca3-6bc9be688e52,Lalalar,3,https://musicbrainz.org/artist/992e0d8a-bf9f-4ceb-9ca3-6bc9be688e52,/artist/992e0d8a-bf9f-4ceb-9ca3-6bc9be688e52
b5587a67-0655-4470-80f0-41ad1937b32b,Edip Akbayram,2,https://musicbrainz.org/artist/b5587a67-0655-4470-80f0-41ad1937b32b,/artist/b5587a67-0655-4470-80f0-41ad1937b32b
9a156579-3b0c-4cc6-82b5-b199d43410fc,Gaye Su Akyol,2,https://musicbrainz.org/artist/9a156579-3b0c-4cc6-82b5-b199d43410fc,/artist/9a156579-3b0c-4cc6-82b5-b199d43410fc
cd5799f6-e6cf-4322-a659-96f5de4a2f6c,Altın Gün,2,https://musicbrainz.org/artist/cd5799f6-e6cf-4322-a659-96f5de4a2f6c,/artist/cd5799f6-e6cf-4322-a659-96f5de4a2f6c
48524fa0-c90b-4234-83a9-0eadcb1a8e9f,Bunalım,2,https://musicbrainz.org/artist/48524fa0-c90b-4234-83a9-0eadcb1a8e9f,/artist/48524fa0-c90b-4234-83a9-0eadcb1a8e9f
b0570bbc-05f0-44d3-9c7c-f267f03a880a,Şatellites,2,https://musicbrainz.org/artist/b0570bbc-05f0-44d3-9c7c-f267f03a880a,/artist/b0570bbc-05f0-44d3-9c7c-f267f03a880a
7c62cd5e-6100-4a13-8795-92447a64b188,21. Peron,1,https://musicbrainz.org/artist/7c62cd5e-6100-4a13-8795-92447a64b188,/artist/7c62cd5e-6100-4a13-8795-92447a64b188
5e51e09d-0713-4595-b858-d7e887238825,Selda Bağcan,1,https://musicbrainz.org/artist/5e51e09d-0713-4595-b858-d7e887238825,/artist/5e51e09d-0713-4595-b858-d7e887238825
0cabfee6-905f-4488-817c-e7c1b47cc0e6,Eje Eje,1,https://musicbrainz.org/artist/0cabfee6-905f-4488-817c-e7c1b47cc0e6,/artist/0cabfee6-905f-4488-817c-e7c1b47cc0e6
2687423d-456d-442a-801a-da347030ccde,Ersen ve Dadaşlar,1,https://musicbrainz.org/artist/2687423d-456d-442a-801a-da347030ccde,/artist/2687423d-456d-442a-801a-da347030ccde
836a342f-9429-4849-81a3-1c487214d046,Hey! Douglas,1,https://musicbrainz.org/artist/836a342f-9429-4849-81a3-1c487214d046,/artist/836a342f-9429-4849-81a3-1c487214d046
2badbc5e-2b0e-498d-8af9-1dd231921f60,KAM,1,https://musicbrainz.org/artist/2badbc5e-2b0e-498d-8af9-1dd231921f60,/artist/2badbc5e-2b0e-498d-8af9-1dd231921f60
34413395-216c-46ea-94cf-aae4f0d19a47,Kıraç,1,https://musicbrainz.org/artist/34413395-216c-46ea-94cf-aae4f0d19a47,/artist/34413395-216c-46ea-94cf-aae4f0d19a47
099a7cff-09a8-421b-80f2-d82f9ea0c2be,Mazhar ve Fuat,1,https://musicbrainz.org/artist/099a7cff-09a8-421b-80f2-d82f9ea0c2be,/artist/099a7cff-09a8-421b-80f2-d82f9ea0c2be
76693ade-bd4a-4338-b2b7-3a494b1fb5fe,Moğollar,1,https://musicbrainz.org/artist/76693ade-bd4a-4338-b2b7-3a494b1fb5fe,/artist/76693ade-bd4a-4338-b2b7-3a494b1fb5fe
f24158d2-5095-4ecd-89e9-9e34fadd8e0a,Sababa 5,1,https://musicbrainz.org/artist/f24158d2-5095-4ecd-89e9-9e34fadd8e0a,/artist/f24158d2-5095-4ecd-89e9-9e34fadd8e0a
4276e26f-6016-46e9-8cc9-968f0d54a0f6,Silûetler,1,https://musicbrainz.org/artist/4276e26f-6016-46e9-8cc9-968f0d54a0f6,/artist/4276e26f-6016-46e9-8cc9-968f0d54a0f6
