rank,title,videoId,views,dailyViews,url
1,คู่คอง Ost.นาคี | ก้อง ห้วยไร่ | Official MV,wsHNUOgJJZU,557941891,65386,https://youtube.com/watch?v=wsHNUOgJJZU
2,เชือกวิเศษ - LABANOON「Official MV」,2dg9oc78Kv4,557780280,31908,https://youtube.com/watch?v=2dg9oc78Kv4
3,คำแพง - แซ็ค ชุมแพ [Official Audio],cOXXbMB5L4A,543322875,40435,https://youtube.com/watch?v=cOXXbMB5L4A
4,ILLSLICK - จูบ Remix Feat. หนึ่ง ETC [Official Audio] +Lyrics,PNSsaoEG2H8,523768627,179059,https://youtube.com/watch?v=PNSsaoEG2H8
5,ห้องนอน - Fridaynight  to Sunday [ Official MV ],UEomrCUlYg0,518231775,86172,https://youtube.com/watch?v=UEomrCUlYg0
6,ILLSLICK - ถ้าเธอต้องเลือก [Official Lyrics Video],ePdyoX_B-nE,518217253,94651,https://youtube.com/watch?v=ePdyoX_B-nE
7,คำว่าฮักกัน มันเหี่ยถิ่มไส - มนต์แคน แก่นคูน【OFFICIAL MV】,pnkIYgqwsIE,485664517,63408,https://youtube.com/watch?v=pnkIYgqwsIE
8,ทดเวลาบาดเจ็บ - บอย พนมไพร OST.ไทบ้านเดอะซีรีส์【Official MV】,9JQuV1wUIfk,462625702,41977,https://youtube.com/watch?v=9JQuV1wUIfk
9,แพ้ทาง - LABANOON「Official MV」,T_4RvW2zFww,455549057,45509,https://youtube.com/watch?v=T_4RvW2zFww
10,กอดจูบลูบคลำ -  L.กฮ. | TMG OFFICIAL MV,Wx1jNRHoKyo,444620290,40352,https://youtube.com/watch?v=Wx1jNRHoKyo
11,ขอเวลาลืม - Aun  Feeble heart   Feat. Ouiai [OFFICIAL LYRIC],wTynfy69U1U,435839659,45083,https://youtube.com/watch?v=wTynfy69U1U
12,วอนหลวงพ่อรวย - มนต์แคน แก่นคูน [บทเพลงพิเศษ],w0GDEgCAsWk,429570688,84508,https://youtube.com/watch?v=w0GDEgCAsWk
13,สิมาฮักหยังตอนนี้ - ต่าย อรทัย 【 MV CUTDOWN】,Z0sXTTyGBAU,419899858,199598,https://youtube.com/watch?v=Z0sXTTyGBAU
14,ผู้สาวขาเลาะ - ลำไย ไหทองคำ【OFFICIAL LYRICS】,xir5VPhlJ_M,399704195,11065,https://youtube.com/watch?v=xir5VPhlJ_M
15,รำคาญกะบอกกันเด้อ - ลำเพลิน วงศกร【LYRIC VIDEO】,Kr5r7JV0iIA,392324145,84160,https://youtube.com/watch?v=Kr5r7JV0iIA
16,ไกลแค่ไหน คือ ใกล้ - getsunova (Official Audio),HZV-ggoTQ7s,388051464,69373,https://youtube.com/watch?v=HZV-ggoTQ7s
17,ฉันไม่มี - ทีที T_T [Official Lyric Video],-fbKoq8kR0g,383993490,2385,https://youtube.com/watch?v=-fbKoq8kR0g
18,"ยังฮักไผอีกได้บ่ - มนต์แคน แก่นคูน , มีนตรา อินทิรา 【MUSIC VIDEO】",ISsHnqkIpIs,383715222,143911,https://youtube.com/watch?v=ISsHnqkIpIs
19,ใจกลางเมือง - LABANOON「Official MV」,IOg45dmtqPc,375110701,43792,https://youtube.com/watch?v=IOg45dmtqPc
20,ดึงดัน - COCKTAIL X ตั๊ก ศิริพร (JOOX 100x100 SEASON 2)「Official MV」,AZ_t9iAJRDw,374363257,75401,https://youtube.com/watch?v=AZ_t9iAJRDw
21,ฉันยังรักเธอ   เต้ย อภิวัฒน์ & Night Tingle Ft ยุ่งยิ่ง กนกนันทน์ [Official Music Video],6HWAdY2i3nM,370905419,44811,https://youtube.com/watch?v=6HWAdY2i3nM
22,ไม่มีข้อแม้ตั้งแต่เริ่มต้น - ไผ่ พงศธร 【Lyric Version】,s4ktJNKP3Kk,369759133,138685,https://youtube.com/watch?v=s4ktJNKP3Kk
23,คนมีเสน่ห์ - ป้าง นครินทร์「Official MV」,R10mrTJpqPw,369754989,40061,https://youtube.com/watch?v=R10mrTJpqPw
24,เด็กเลี้ยงควาย (DLK) - อยากนอนกับเธอ ft. OG-ANIC prod. Nino,gp9EfDv2wy0,364840053,39840,https://youtube.com/watch?v=gp9EfDv2wy0
25,ถอย (a step back) - Gliss [Official Lyrics Video],o8uRydqx06g,363666394,4083,https://youtube.com/watch?v=o8uRydqx06g
26,OG-ANIC x LAZYLOXY : เป็นไรไหม ? [Prod.by NINO],1sl1PxeU_wk,360565256,46013,https://youtube.com/watch?v=1sl1PxeU_wk
27,กลับคำสาหล่า - ไมค์ ภิรมย์พร 【LYRIC VIDEO】,nZbkgT9YY54,349308665,56053,https://youtube.com/watch?v=nZbkgT9YY54
28,ผู้บ่าวเก่า - เต๊ะ ตระกูลตอ【Lyric Version】,ZAjAYMV9494,344108981,20428,https://youtube.com/watch?v=ZAjAYMV9494
29,บุญผลา - ไมค์ ภิรมย์พร【LYRIC VIDEO】,Tp2FRiGESLs,335514495,70277,https://youtube.com/watch?v=Tp2FRiGESLs
30,สิ่งของ - KLEAR「Official MV」,Z-qjxO_ZJKM,328551798,84619,https://youtube.com/watch?v=Z-qjxO_ZJKM
31,กรรม - ป้าง นครินทร์「Official MV」,GjnC-KKKU2E,326984102,64843,https://youtube.com/watch?v=GjnC-KKKU2E
32,Bedroom Audio - รักมือสอง [Official Music Video],squnzmd-QX0,322339967,95334,https://youtube.com/watch?v=squnzmd-QX0
33,สิเทน้อง ให้บอกแน -  ต่าย อรทัย 【LYRIC VIDEO】,fCURTm7PhSo,313873434,48089,https://youtube.com/watch?v=fCURTm7PhSo
34,ภาวะแทรกซ้อน : ออย แสงศิลป์【Lyric Version】,2qHk85Mw36c,309482411,11359,https://youtube.com/watch?v=2qHk85Mw36c
35,Helmetheads - อันเฟรนด์ (Unfriend) | (OFFICIAL MV),fS1wLTOGu5A,303699276,41980,https://youtube.com/watch?v=fS1wLTOGu5A
36,ไม่เคย - 25hours「Official MV」,v0UvOsCi8mc,299795301,15495,https://youtube.com/watch?v=v0UvOsCi8mc
37,มหาลัยวัวชน-วงพัทลุง [Official MV],O4LPMp1qTSg,299022491,13183,https://youtube.com/watch?v=O4LPMp1qTSg
38,เสร็จแล้ว วง L.ก.ฮ. | OFFICIAL AUDIO LYRIC,Ci4HR2ml8p0,296977745,4181,https://youtube.com/watch?v=Ci4HR2ml8p0
39,แผลในใจ - GTK feat. KT Long Flowing [ OFFICIAL AUDIO ],2BLzX2XOlWE,296193185,29835,https://youtube.com/watch?v=2BLzX2XOlWE
40,Max Jenmana – วันหนึ่งฉันเดินเข้าป่า (Into the Woods) feat. หญิง พรปวีณ์ | Official Video,HdwiFnUtalI,292226208,18162,https://youtube.com/watch?v=HdwiFnUtalI
41,ชอบแบบนี้ - หนามเตย สะแบงบิน [OFFICIAL MV],n32PxBLrut4,286897275,7371,https://youtube.com/watch?v=n32PxBLrut4
42,ทิ้งไว้กลางทาง - POTATO「Official MV」,zYNsQ6ibdZs,282791776,16563,https://youtube.com/watch?v=zYNsQ6ibdZs
43,[Official MV] มือลั่น - แจ๊ส สปุ๊กนิค ปาปิยอง กุ๊กกุ๊ก [ JSPKK ],iQpIvDDkVV8,282596133,4292,https://youtube.com/watch?v=iQpIvDDkVV8
