rank,title,videoId,views,dailyViews,url
1,Luis Fonsi - Despacito ft. Daddy Yankee,kJQP7kiw5Fk,54400569,NaN,https://youtube.com/watch?v=kJQP7kiw5Fk
2,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,RgKAFK5djSk,44464621,NaN,https://youtube.com/watch?v=RgKAFK5djSk
3,BTS (방탄소년단) 'Dynamite' Official MV,gdZLi9oWNZg,38028546,NaN,https://youtube.com/watch?v=gdZLi9oWNZg
4,Ed Sheeran - Shape of You (Official Music Video),JGwWNGJdvx8,33951358,NaN,https://youtube.com/watch?v=JGwWNGJdvx8
5,PSY - GANGNAM STYLE(강남스타일) M/V,9bZkp7q19f0,29883188,NaN,https://youtube.com/watch?v=9bZkp7q19f0
6,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) (feat. Halsey)' Official MV,XsX3ATc3FbA,28905619,NaN,https://youtube.com/watch?v=XsX3ATc3FbA
7,Alan Walker - Faded,60ItHLz5WEA,28850238,NaN,https://youtube.com/watch?v=60ItHLz5WEA
8,"Billie Eilish, Khalid - lovely",V1Pl8CzNzCw,27661789,NaN,https://youtube.com/watch?v=V1Pl8CzNzCw
9,Justin Bieber - Baby ft. Ludacris,kffacxfA7G4,26303187,NaN,https://youtube.com/watch?v=kffacxfA7G4
10,Marshmello - Alone (Official Music Video),ALZHF5UqnU4,26061501,NaN,https://youtube.com/watch?v=ALZHF5UqnU4
11,BLACKPINK - 'Kill This Love' M/V,2S24-y0Ij3Y,25918335,NaN,https://youtube.com/watch?v=2S24-y0Ij3Y
12,BLACKPINK - 'How You Like That' M/V,ioNng23DkIM,25062622,NaN,https://youtube.com/watch?v=ioNng23DkIM
13,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,IHNzOHi8sJs,24227126,NaN,https://youtube.com/watch?v=IHNzOHi8sJs
14,BTS (방탄소년단) 'Butter' Official MV,WMweEpGlu_U,23617917,NaN,https://youtube.com/watch?v=WMweEpGlu_U
15,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),pRpeEdMmmQ0,23480611,NaN,https://youtube.com/watch?v=pRpeEdMmmQ0
16,BTS (방탄소년단) 'DNA' Official MV,MBdVXkSdhwU,23312758,NaN,https://youtube.com/watch?v=MBdVXkSdhwU
17,Imagine Dragons - Believer (Official Music Video),7wtfhZwyrcc,22375541,NaN,https://youtube.com/watch?v=7wtfhZwyrcc
18,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,OPf0YbXqDm0,22353959,NaN,https://youtube.com/watch?v=OPf0YbXqDm0
19,Ed Sheeran - Perfect (Official Music Video),2Vv-BfVoq4g,22257188,NaN,https://youtube.com/watch?v=2Vv-BfVoq4g
20,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),aJOTlE1K90k,22119566,NaN,https://youtube.com/watch?v=aJOTlE1K90k
21,BTS (방탄소년단) 'FAKE LOVE' Official MV,7C2z4GqqS5E,21797778,NaN,https://youtube.com/watch?v=7C2z4GqqS5E
22,"Shawn Mendes, Camila Cabello - Señorita",Pkh8UtuejGw,21129742,NaN,https://youtube.com/watch?v=Pkh8UtuejGw
23,BTS (방탄소년단) 'IDOL' Official MV,pBuZEGYXA6E,21127125,NaN,https://youtube.com/watch?v=pBuZEGYXA6E
24,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,kTlv5_Bs8aw,21038170,NaN,https://youtube.com/watch?v=kTlv5_Bs8aw
25,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,vRXZj0DzXIA,20267926,NaN,https://youtube.com/watch?v=vRXZj0DzXIA
26,Eminem - Rap God (Explicit),XbGs_qK2PQA,20090509,NaN,https://youtube.com/watch?v=XbGs_qK2PQA
27,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",ixkoVwKQaJg,20035292,NaN,https://youtube.com/watch?v=ixkoVwKQaJg
28,XXXTENTACION - MOONLIGHT (OFFICIAL MUSIC VIDEO),GX8Hg6kWQYI,19914335,NaN,https://youtube.com/watch?v=GX8Hg6kWQYI
29,twenty one pilots: Stressed Out [OFFICIAL VIDEO],pXRviuL6vMY,19844225,NaN,https://youtube.com/watch?v=pXRviuL6vMY
30,"El Chombo, Dancing Green Alien - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Records]",FzG4uDgje3M,19503621,NaN,https://youtube.com/watch?v=FzG4uDgje3M
31,Crazy Frog - Axel F (Official Video),k85mRPqvMbE,19417729,NaN,https://youtube.com/watch?v=k85mRPqvMbE
32,BLACKPINK - 'How You Like That' DANCE PERFORMANCE VIDEO,32si5cfrCNc,19081542,NaN,https://youtube.com/watch?v=32si5cfrCNc
33,Adele - Hello (Official Music Video),YQHsXMglC9A,19040829,NaN,https://youtube.com/watch?v=YQHsXMglC9A
34,"J Balvin, Willy William - Mi Gente (Official Video)",wnJ6LuUFpMo,18513975,NaN,https://youtube.com/watch?v=wnJ6LuUFpMo
35,Billie Eilish - bad guy,DyDfgMOUjCI,18511494,NaN,https://youtube.com/watch?v=DyDfgMOUjCI
36,BTS (방탄소년단) 'Life Goes On' Official MV,-5q5mZbe3V8,18304093,NaN,https://youtube.com/watch?v=-5q5mZbe3V8
37,OneRepublic - Counting Stars,hT_nvWreIhg,18304060,NaN,https://youtube.com/watch?v=hT_nvWreIhg
38,Katy Perry - Dark Horse ft. Juicy J,0KSOMA3QBU0,18181814,NaN,https://youtube.com/watch?v=0KSOMA3QBU0
39,Rick Astley - Never Gonna Give You Up (Official Music Video),dQw4w9WgXcQ,18152594,NaN,https://youtube.com/watch?v=dQw4w9WgXcQ
40,श्री हनुमान चालीसा 🌺🙏| Shree Hanuman Chalisa Original Video |🙏🌺| GULSHAN KUMAR | HARIHARAN |Full HD,AETFvQonfV8,18011909,NaN,https://youtube.com/watch?v=AETFvQonfV8
41,Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,17927877,NaN,https://youtube.com/watch?v=k2qgadSvNyU
42,Major Lazer & DJ Snake - Lean On (feat. MØ) [Official Music Video],YqeW9_5kURI,17764912,NaN,https://youtube.com/watch?v=YqeW9_5kURI
43,BTS (방탄소년단) 'Permission to Dance' Official MV,CuklIb9d3fI,17681779,NaN,https://youtube.com/watch?v=CuklIb9d3fI
44,LISA - 'LALISA' M/V,awkkyBH2zEo,17624532,NaN,https://youtube.com/watch?v=awkkyBH2zEo
45,Passenger | Let Her Go (Official Video),RBumgq5yVrA,17521839,NaN,https://youtube.com/watch?v=RBumgq5yVrA
46,Katy Perry - Roar,CevxZvSJLk8,17355888,NaN,https://youtube.com/watch?v=CevxZvSJLk8
47,Justin Bieber - Sorry (PURPOSE : The Movement),fRh_vgS2dFE,16985316,NaN,https://youtube.com/watch?v=fRh_vgS2dFE
48,BLACKPINK - ‘Pink Venom’ M/V,gQlMMD8auMs,16915717,NaN,https://youtube.com/watch?v=gQlMMD8auMs
49,BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,bwmSjveL3Lc,16852452,NaN,https://youtube.com/watch?v=bwmSjveL3Lc
50,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],8UVNT4wvIGY,16775982,NaN,https://youtube.com/watch?v=8UVNT4wvIGY
51,"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse) (Official Video)",ApXoWvfEYVU,16588386,NaN,https://youtube.com/watch?v=ApXoWvfEYVU
52,Maroon 5 - Sugar (Official Music Video),09R8_2nJtjg,16510712,NaN,https://youtube.com/watch?v=09R8_2nJtjg
53,twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],UprcpdwuwCg,16387365,NaN,https://youtube.com/watch?v=UprcpdwuwCg
54,Ariana Grande - 7 rings (Official Video),QYh6mYIJG2Y,16301647,NaN,https://youtube.com/watch?v=QYh6mYIJG2Y
55,Drake - God's Plan,xpVfcZ0ZcFM,16283573,NaN,https://youtube.com/watch?v=xpVfcZ0ZcFM
56,Taylor Swift - Blank Space,e-ORhEE9VVg,16043883,NaN,https://youtube.com/watch?v=e-ORhEE9VVg
57,TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),q0hyYWKXF0Q,16029507,NaN,https://youtube.com/watch?v=q0hyYWKXF0Q
58,BLACKPINK - 'Lovesick Girls' M/V,dyRsYk0LyA8,15872002,NaN,https://youtube.com/watch?v=dyRsYk0LyA8
59,Christina Perri - A Thousand Years [Official Music Video],rtOvBOTyX00,15830693,NaN,https://youtube.com/watch?v=rtOvBOTyX00
60,Coldplay - Hymn For The Weekend (Official Video),YykjpeuMNEk,15548291,NaN,https://youtube.com/watch?v=YykjpeuMNEk
61,Ed Sheeran - Thinking Out Loud (Official Music Video),lp-EO5I60KA,15513350,NaN,https://youtube.com/watch?v=lp-EO5I60KA
62,ZAYN - Dusk Till Dawn (Official Video) ft. Sia,tt2k8PGm-TI,15494365,NaN,https://youtube.com/watch?v=tt2k8PGm-TI
63,Bruno Mars - The Lazy Song (Official Music Video),fLexgOxsZu0,15492327,NaN,https://youtube.com/watch?v=fLexgOxsZu0
64,Marshmello ft. Bastille - Happier (Official Music Video),m7Bc3pLyij0,15482726,NaN,https://youtube.com/watch?v=m7Bc3pLyij0
65,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],3AtDnEC4zak,15127710,NaN,https://youtube.com/watch?v=3AtDnEC4zak
66,BTS (방탄소년단) '피 땀 눈물 (Blood Sweat & Tears)' Official MV,hmE9f-TEutc,15120193,NaN,https://youtube.com/watch?v=hmE9f-TEutc
67,JENNIE - 'SOLO' M/V,b73BI9eUkjM,15111581,NaN,https://youtube.com/watch?v=b73BI9eUkjM
68,MC Fioti - Bum Bum Tam Tam (KondZilla) | Official Music Video,_P7S2lKif-A,15074820,NaN,https://youtube.com/watch?v=_P7S2lKif-A
69,Agust D '대취타' MV,qGjAWJ2zWWI,15049985,NaN,https://youtube.com/watch?v=qGjAWJ2zWWI
70,Eminem - Without Me (Official Music Video),YVkUvmDQ3HY,15019357,NaN,https://youtube.com/watch?v=YVkUvmDQ3HY
71,LISA - 'MONEY' EXCLUSIVE PERFORMANCE VIDEO,dNCWe_6HAM8,14950901,NaN,https://youtube.com/watch?v=dNCWe_6HAM8
72,BTS (방탄소년단) 'ON' Kinetic Manifesto Film : Come Prima,gwMa6gpoE9I,14678893,NaN,https://youtube.com/watch?v=gwMa6gpoE9I
73,XXXTENTACION - SAD!,pgN-vvVVxMA,14649462,NaN,https://youtube.com/watch?v=pgN-vvVVxMA
74,Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],papuvlVeZg8,14435336,NaN,https://youtube.com/watch?v=papuvlVeZg8
75,Numb (Official Music Video) [4K UPGRADE] – Linkin Park,kXYiU_JCYtU,14415447,NaN,https://youtube.com/watch?v=kXYiU_JCYtU
76,The Chainsmokers - Closer (Lyric) ft. Halsey,PT2_F-1esPk,14397881,NaN,https://youtube.com/watch?v=PT2_F-1esPk
77,Eminem - Love The Way You Lie ft. Rihanna,uelHwf8o7_U,14396403,NaN,https://youtube.com/watch?v=uelHwf8o7_U
78,Daddy Yankee & Snow - Con Calma (Video Oficial),DiItGE3eAyQ,14293952,NaN,https://youtube.com/watch?v=DiItGE3eAyQ
79,Nirvana - Smells Like Teen Spirit (Official Music Video),hTWKbfoikeg,14005991,NaN,https://youtube.com/watch?v=hTWKbfoikeg
