rank,title,videoId,views,dailyViews,url
1,Taylor Swift,artist/taylorswift,4266474047,NaN,https://youtube.com/watch?v=artist/taylorswift
2,Justin Bieber,artist/justinbieber,3292503321,NaN,https://youtube.com/watch?v=artist/justinbieber
3,Nicki Minaj,artist/nickiminaj,3055930121,NaN,https://youtube.com/watch?v=artist/nickiminaj
4,Wiz Khalifa,artist/wizkhalifa,2685662905,NaN,https://youtube.com/watch?v=artist/wizkhalifa
5,Rihanna,artist/rihanna,2603676165,NaN,https://youtube.com/watch?v=artist/rihanna
6,Maroon 5,artist/maroon5,2546157484,NaN,https://youtube.com/watch?v=artist/maroon5
7,Pitbull,artist/pitbull,2432352821,NaN,https://youtube.com/watch?v=artist/pitbull
8,Katy Perry,artist/katyperry,2383764883,NaN,https://youtube.com/watch?v=artist/katyperry
9,Bruno Mars,artist/brunomars,2362637969,NaN,https://youtube.com/watch?v=artist/brunomars
10,Ariana Grande,artist/arianagrande,2301289704,NaN,https://youtube.com/watch?v=artist/arianagrande
11,Nicky Jam,artist/nickyjam,2300853942,NaN,https://youtube.com/watch?v=artist/nickyjam
12,Enrique Iglesias,artist/enriqueiglesias,2181823774,NaN,https://youtube.com/watch?v=artist/enriqueiglesias
13,Ellie Goulding,artist/elliegoulding,2052630865,NaN,https://youtube.com/watch?v=artist/elliegoulding
14,David Guetta,artist/davidguetta,1990793583,NaN,https://youtube.com/watch?v=artist/davidguetta
15,The Weeknd,artist/theweeknd,1963251514,NaN,https://youtube.com/watch?v=artist/theweeknd
16,Sia,artist/sia,1894180767,NaN,https://youtube.com/watch?v=artist/sia
17,Calvin Harris,artist/calvinharris,1850273763,NaN,https://youtube.com/watch?v=artist/calvinharris
18,Eminem,artist/eminem,1789621154,NaN,https://youtube.com/watch?v=artist/eminem
19,Chris Brown,artist/chrisbrown,1783891054,NaN,https://youtube.com/watch?v=artist/chrisbrown
20,Ed Sheeran,artist/edsheeran,1749269074,NaN,https://youtube.com/watch?v=artist/edsheeran
21,Beyoncé,artist/beyoncé,1664874479,NaN,https://youtube.com/watch?v=artist/beyoncé
22,Adele,artist/adele,1649279217,NaN,https://youtube.com/watch?v=artist/adele
23,Meghan Trainor,artist/meghantrainor,1635866807,NaN,https://youtube.com/watch?v=artist/meghantrainor
24,One Direction,artist/onedirection,1626584454,NaN,https://youtube.com/watch?v=artist/onedirection
25,Charlie Puth,artist/charlieputh,1577006924,NaN,https://youtube.com/watch?v=artist/charlieputh
26,DJ Snake,artist/djsnake,1570297361,NaN,https://youtube.com/watch?v=artist/djsnake
27,J Balvin,artist/jbalvin,1543904877,NaN,https://youtube.com/watch?v=artist/jbalvin
28,Sam Smith,artist/samsmith,1507479665,NaN,https://youtube.com/watch?v=artist/samsmith
29,Plan B,artist/planb,1507348264,NaN,https://youtube.com/watch?v=artist/planb
