rank,title,videoId,views,dailyViews,url
1,Maroon 5 - Sugar (Official Music Video),09R8_2nJtjg,4179604003,531514,https://youtube.com/watch?v=09R8_2nJtjg
2,OneRepublic - Counting Stars,hT_nvWreIhg,4115833349,420560,https://youtube.com/watch?v=hT_nvWreIhg
3,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),aJOTlE1K90k,3763929714,713111,https://youtube.com/watch?v=aJOTlE1K90k
4,Imagine Dragons - Believer (Official Music Video),7wtfhZwyrcc,2769333443,541233,https://youtube.com/watch?v=7wtfhZwyrcc
5,MAGIC! - Rude (Official Video),PIh2xe4jnpk,2543066874,235624,https://youtube.com/watch?v=PIh2xe4jnpk
6,Numb (Official Music Video) [4K UPGRADE] – Linkin Park,kXYiU_JCYtU,2425181478,1072226,https://youtube.com/watch?v=kXYiU_JCYtU
7,Guns N' Roses - November Rain,8SbUC-UaAxE,2243544666,313226,https://youtube.com/watch?v=8SbUC-UaAxE
8,Imagine Dragons - Thunder,fKopy74weus,2223166809,362954,https://youtube.com/watch?v=fKopy74weus
9,Coldplay - Hymn For The Weekend (Official Video),YykjpeuMNEk,2122023676,705607,https://youtube.com/watch?v=YykjpeuMNEk
10,Piso 21 - Déjala Que Vuelva (feat. Manuel Turizo) [Video Oficial],y7d9VLRO3vc,2103984651,492629,https://youtube.com/watch?v=y7d9VLRO3vc
11,a-ha - Take On Me (Official Video) [Remastered in 4K],djV11Xbc914,2095624907,654405,https://youtube.com/watch?v=djV11Xbc914
12,Nirvana - Smells Like Teen Spirit (Official Music Video),hTWKbfoikeg,1948393182,392764,https://youtube.com/watch?v=hTWKbfoikeg
13,In The End [Official HD Music Video] - Linkin Park,eVTXPUF4Oz4,1945950345,1050020,https://youtube.com/watch?v=eVTXPUF4Oz4
14,Coldplay - Paradise (Official Video),1G4isv_Fylg,1929144322,551745,https://youtube.com/watch?v=1G4isv_Fylg
15,BTS (방탄소년단) 'Dynamite' Official MV,gdZLi9oWNZg,1919235643,360318,https://youtube.com/watch?v=gdZLi9oWNZg
16,Queen – Bohemian Rhapsody (Official Video Remastered),fJ9rUzIMcZQ,1883751791,428250,https://youtube.com/watch?v=fJ9rUzIMcZQ
17,CNCO - Reggaetón Lento (Bailemos),7jpqqBX-Myw,1840055083,250710,https://youtube.com/watch?v=7jpqqBX-Myw
18,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) (feat. Halsey)' Official MV,XsX3ATc3FbA,1828995754,221019,https://youtube.com/watch?v=XsX3ATc3FbA
19,Guns N' Roses - Sweet Child O' Mine (Official Music Video),1w7OgIMMRc4,1732831657,301921,https://youtube.com/watch?v=1w7OgIMMRc4
20,Arctic Monkeys - Do I Wanna Know? (Official Video),bpOSxM0rNPM,1720271640,309981,https://youtube.com/watch?v=bpOSxM0rNPM
21,Gente de Zona - La Gozadera (Official Video) ft. Marc Anthony,VMp55KH_3wo,1652190217,221241,https://youtube.com/watch?v=VMp55KH_3wo
22,BTS (방탄소년단) 'DNA' Official MV,MBdVXkSdhwU,1608910104,115855,https://youtube.com/watch?v=MBdVXkSdhwU
23,Coldplay - Adventure Of A Lifetime (Official Video),QtXby3twMmI,1600861044,217018,https://youtube.com/watch?v=QtXby3twMmI
24,Lukas Graham - 7 Years [Official Music Video],LHCob76kigA,1599593897,297908,https://youtube.com/watch?v=LHCob76kigA
25,One Direction - What Makes You Beautiful (Official Video),QJO3ROT-A4E,1595831449,263693,https://youtube.com/watch?v=QJO3ROT-A4E
26,Backstreet Boys - I Want It That Way (Official HD Video),4fndeDfaWCg,1533940030,503860,https://youtube.com/watch?v=4fndeDfaWCg
27,AC/DC - Thunderstruck (Official Video),v2AC41dglnM,1520382144,293542,https://youtube.com/watch?v=v2AC41dglnM
28,Imagine Dragons - Radioactive,ktvTqknDobU,1511151610,68191,https://youtube.com/watch?v=ktvTqknDobU
29,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,kTlv5_Bs8aw,1477592352,226771,https://youtube.com/watch?v=kTlv5_Bs8aw
30,Bon Jovi - It's My Life (Official Music Video),vx2u5uUu3DE,1451608553,253003,https://youtube.com/watch?v=vx2u5uUu3DE
31,Metallica: Nothing Else Matters (Official Music Video),tAGnKpE4NCI,1444285578,322992,https://youtube.com/watch?v=tAGnKpE4NCI
32,System Of A Down - Chop Suey! (Official HD Video),CSvFpBOe8eY,1433370771,369015,https://youtube.com/watch?v=CSvFpBOe8eY
33,The Police - Every Breath You Take (Official Music Video),OMOGaugKpzs,1376658068,347885,https://youtube.com/watch?v=OMOGaugKpzs
34,BTS (방탄소년단) 'IDOL' Official MV,pBuZEGYXA6E,1319201890,134248,https://youtube.com/watch?v=pBuZEGYXA6E
35,Audioslave - Like a Stone (Official Video),7QU1nvuxaMA,1315079597,323304,https://youtube.com/watch?v=7QU1nvuxaMA
36,R.E.M. - Losing My Religion (Official HD Music Video),xwtdhWltSIg,1312146929,241466,https://youtube.com/watch?v=xwtdhWltSIg
37,Migos - Bad and Boujee ft Lil Uzi Vert [Official Video],S-sJp1FfG7Q,1309543843,148594,https://youtube.com/watch?v=S-sJp1FfG7Q
38,BTS (방탄소년단) 'FAKE LOVE' Official MV,7C2z4GqqS5E,1309366166,142533,https://youtube.com/watch?v=7C2z4GqqS5E
39,Europe - The Final Countdown (Official Video),9jK-NcRmVcw,1292839234,198992,https://youtube.com/watch?v=9jK-NcRmVcw
40,Bon Jovi - Livin' On A Prayer,lDK9QqIzhwk,1268700723,285107,https://youtube.com/watch?v=lDK9QqIzhwk
41,Coldplay - The Scientist (Official 4K Video),RB-RcX5DS5A,1253878000,371433,https://youtube.com/watch?v=RB-RcX5DS5A
42,Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],Sv6dMFF_yts,1220292963,363394,https://youtube.com/watch?v=Sv6dMFF_yts
43,Red Hot Chili Peppers - Californication (Official Music Video) [HD UPGRADE],YlUKcNNmywk,1211091404,295331,https://youtube.com/watch?v=YlUKcNNmywk
44,Imagine Dragons - Demons (Official Music Video),mWRsgZuwf_8,1188820752,244069,https://youtube.com/watch?v=mWRsgZuwf_8
45,Coldplay - Yellow (Official Video),yKNxeF4KMsY,1143115668,692984,https://youtube.com/watch?v=yKNxeF4KMsY
46,Maroon 5 - One More Night (Official Music Video),fwK7ggA3-bU,1142250603,206046,https://youtube.com/watch?v=fwK7ggA3-bU
47,Scorpions - Wind Of Change (Official Music Video),n4RjJKxsamQ,1133704465,156938,https://youtube.com/watch?v=n4RjJKxsamQ
48,Hoobastank - The Reason (Official Music Video),fV4DiAyExN0,1133341124,231124,https://youtube.com/watch?v=fV4DiAyExN0
49,The Verve - Bitter Sweet Symphony,1lyu1KKwC74,1126814023,424705,https://youtube.com/watch?v=1lyu1KKwC74
50,Radiohead - Creep,XFkzRNyygfk,1124169803,497893,https://youtube.com/watch?v=XFkzRNyygfk
51,Foster The People - Pumped Up Kicks (Official Video),SDTZ7iX4vTQ,1120708364,346692,https://youtube.com/watch?v=SDTZ7iX4vTQ
52,Maroon 5 - Memories (Official Video),SlPhMPnQ58k,1100000236,382821,https://youtube.com/watch?v=SlPhMPnQ58k
53,One Direction - Drag Me Down (Official Video),Jwgf3wmiA04,1095102001,95869,https://youtube.com/watch?v=Jwgf3wmiA04
54,"Reik - Me Niego ft. Ozuna, Wisin",JyqD_zfXfi8,1094131389,46992,https://youtube.com/watch?v=JyqD_zfXfi8
55,Toto - Africa (Official HD Video),FTQbiNvZqaY,1089994269,386699,https://youtube.com/watch?v=FTQbiNvZqaY
56,AC/DC - Back In Black (Official 4K Video),pAgnJDJN4VA,1089981845,250265,https://youtube.com/watch?v=pAgnJDJN4VA
57,Survivor - Eye Of The Tiger (Official HD Video),btPJPFnesV4,1078248708,289716,https://youtube.com/watch?v=btPJPFnesV4
58,Disturbed  - The Sound Of Silence (Official Music Video) [4K UPGRADE],u9Dg-g7t2l4,1067220774,275058,https://youtube.com/watch?v=u9Dg-g7t2l4
59,Bon Jovi - Always (Official Music Video),9BMwcO6_hyA,1061899804,169325,https://youtube.com/watch?v=9BMwcO6_hyA
