rank,title,videoId,views,dailyViews,url
1,Maari 2 - Rowdy Baby (Lyric Video) | Dhanush | Yuvan Shankar Raja | Balaji Mohan,3nauk_scj9U,99983026,1709,https://youtube.com/watch?v=3nauk_scj9U
2,RUN DMC - It's Tricky (Official HD Video),l-O5IHVhWj0,99982435,19898,https://youtube.com/watch?v=l-O5IHVhWj0
3,NÍU DUYÊN | LÊ BẢO BÌNH | OFFICIAL MUSIC VIDEO,uo6VU4euIbY,99967855,7347,https://youtube.com/watch?v=uo6VU4euIbY
4,"Nick Jonas, Robin Schulz - Right Now",Sc97AUImI04,99949532,9605,https://youtube.com/watch?v=Sc97AUImI04
5,Morat - Punto Y Aparte (Video Oficial),_26FQfH8994,99945029,17516,https://youtube.com/watch?v=_26FQfH8994
6,"Mau y Ricky, Carin Leon - Llorar y Llorar (Official Video)",MUTS37nhkTA,99941996,19471,https://youtube.com/watch?v=MUTS37nhkTA
7,周杰倫 Jay Chou【明明就 Ming Ming Jiu】Official MV,UBySINroNkw,99893814,10233,https://youtube.com/watch?v=UBySINroNkw
8,"Maana Ke Hum Yaar Nahin | Duet | Full Song | Meri Pyaari Bindu | Ayushmann, Parineeti | Sonu Nigam",D9N7qAyLofE,99884713,39986,https://youtube.com/watch?v=D9N7qAyLofE
9,"Metro Boomin, Future - Too Many Nights (Visualizer) ft. Don Toliver",3q_ijl-aaTI,99869922,106823,https://youtube.com/watch?v=3q_ijl-aaTI
10,Zé Neto e Cristiano - MORADOR DE RUA - #EsqueceOMundoLaFora,hTtpEZnFt2c,99867923,2106,https://youtube.com/watch?v=hTtpEZnFt2c
11,The Notorious B.I.G. - One More Chance (Official Music Video) [HD],0Ogs_NsXh58,99858981,38611,https://youtube.com/watch?v=0Ogs_NsXh58
12,Pagli - Kanwar Ki Mahima [Full Song] - Chal Bhole Ke Dwar,tnobw8zJWZo,99856030,38221,https://youtube.com/watch?v=tnobw8zJWZo
13,Rag'n'Bone Man - Skin (Audio),yU6gG-p5FZc,99848430,4060,https://youtube.com/watch?v=yU6gG-p5FZc
14,Journey - When You Love a Woman (Official HD Video - 1996),idE1lsqG2Vc,99822912,33655,https://youtube.com/watch?v=idE1lsqG2Vc
15,"7 Year Old Raps ""Whip My Hair"" - Willow Smith (MattyBRaps Cover)",k4hAseD6bXQ,99817396,6183,https://youtube.com/watch?v=k4hAseD6bXQ
16,"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, WATT (Official Video)",BQ_0QLL2gqI,99808750,12494,https://youtube.com/watch?v=BQ_0QLL2gqI
17,Don Omar | Pobre Diabla (Video Oficial) ❌,JR9UC9l2WW4,99798538,27445,https://youtube.com/watch?v=JR9UC9l2WW4
18,"Laali Laali Full Video Song | Theeran Adhigaaram Ondru Video Songs | Karthi, Rakul Preet | Ghibran",N_s1f1IkTCA,99796441,14983,https://youtube.com/watch?v=N_s1f1IkTCA
19,"""Stay High"" - Tove Lo - Against The Current Cover",ARO82lUakMw,99759355,3888,https://youtube.com/watch?v=ARO82lUakMw
20,"Dynoro, Gigi D'Agostino - In My Mind (Official Audio)",q0pdLCQy8l8,99757697,10033,https://youtube.com/watch?v=q0pdLCQy8l8
21,Bullet For My Valentine - Your Betrayal (Official Video),IHgFJEJgUrg,99754781,27659,https://youtube.com/watch?v=IHgFJEJgUrg
22,KSI - Thick Of It (feat. Trippie Redd) [Official Music Video],At8v_Yc044Y,99734869,203593,https://youtube.com/watch?v=At8v_Yc044Y
23,IZ*ONE (아이즈원) - 비올레타 (Violeta) MV,6eEZ7DJMzuk,99728579,6903,https://youtube.com/watch?v=6eEZ7DJMzuk
24,"Marc Anthony, Jennifer Lopez - Escapémonos (GRAMMYs on CBS)",tAwo-eudpH4,99712924,2824,https://youtube.com/watch?v=tAwo-eudpH4
25,Thiaguinho - Falta Você (Infinito Vol. 2) [Vídeo Oficial],Qj-qS4aV0UY,99694158,13798,https://youtube.com/watch?v=Qj-qS4aV0UY
26,"Katy Perry sings ""Hot N Cold"" with Elmo on Sesame Street!",YHROHJlU_Ng,99692029,495,https://youtube.com/watch?v=YHROHJlU_Ng
27,Lil Uzi Vert - New Patek [Official Audio],PczuoZJ-PtM,99678804,6866,https://youtube.com/watch?v=PczuoZJ-PtM
28,Battle Symphony (Official Lyric Video) - Linkin Park,D7ab595h0AU,99671554,11493,https://youtube.com/watch?v=D7ab595h0AU
29,"Wiz Khalifa - ""Paperbond""",jOMXMmKg74Y,99631243,15919,https://youtube.com/watch?v=jOMXMmKg74Y
30,Austin Mahone - Dirty Work (Official),CX-un4obyU0,99610753,5200,https://youtube.com/watch?v=CX-un4obyU0
31,Joyner Lucas - Gucci Gang (Remix),2eUDm2_ZSwc,99600001,4720,https://youtube.com/watch?v=2eUDm2_ZSwc
32,Alexis & Fido - 5 Letras (Video),OK-yFyj-og8,99599446,39917,https://youtube.com/watch?v=OK-yFyj-og8
33,Bazzi - Beautiful feat. Camila [Official Audio],BWC9OS45HAM,99591731,16191,https://youtube.com/watch?v=BWC9OS45HAM
34,OneRepublic - Kids (Official Music Video),Y56lpXvXbs0,99568337,10647,https://youtube.com/watch?v=Y56lpXvXbs0
35,يوسف سماره - بيت كطيو / Offical Video,PqjzpEOQVb0,99560682,6145,https://youtube.com/watch?v=PqjzpEOQVb0
36,Ozuna x Wisin - Gistro Amarillo  (Video Oficial),AUnrTBqZtR0,99560365,1377,https://youtube.com/watch?v=AUnrTBqZtR0
37,MERO feat. Murda - Konum Gizli (prod. by Spanker),cWwSBq3zlWw,99543206,34291,https://youtube.com/watch?v=cWwSBq3zlWw
38,Wisin - Corazón Acelerao (Official Video),NlerzWub428,99541015,5802,https://youtube.com/watch?v=NlerzWub428
39,Lexa feat Pedro Sampaio - Chama Ela (kondzilla.com) | Official Music Video,2PwmfC4daA0,99535955,5520,https://youtube.com/watch?v=2PwmfC4daA0
40,"RUN DMC, Jason Nevins - It's Like That (Official HD Video)",TLGWQfK-6DY,99535376,49238,https://youtube.com/watch?v=TLGWQfK-6DY
41,KAROL G - OKI DOKI (Visualizer),A4S6MOVzF34,99527707,68385,https://youtube.com/watch?v=A4S6MOVzF34
42,"Mujhe Ek Pal Chain Na Aaye | Judaai | Anil Kapoor, Sridevi, Urmila | Romantic Song",ob0G1HZPG8Q,99525546,74888,https://youtube.com/watch?v=ob0G1HZPG8Q
