rank,title,videoId,views,dailyViews,url
1,BTS (방탄소년단) 'Dynamite' Official MV,gdZLi9oWNZg,15759377,NaN,https://youtube.com/watch?v=gdZLi9oWNZg
2,BTS (방탄소년단) 'Butter' Official MV,WMweEpGlu_U,9044856,NaN,https://youtube.com/watch?v=WMweEpGlu_U
3,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) (feat. Halsey)' Official MV,XsX3ATc3FbA,6460096,NaN,https://youtube.com/watch?v=XsX3ATc3FbA
4,BTS (방탄소년단) 'DNA' Official MV,MBdVXkSdhwU,6232664,NaN,https://youtube.com/watch?v=MBdVXkSdhwU
5,PSY - GANGNAM STYLE(강남스타일) M/V,9bZkp7q19f0,5414802,NaN,https://youtube.com/watch?v=9bZkp7q19f0
6,BTS (방탄소년단) 'Life Goes On' Official MV,-5q5mZbe3V8,5097483,NaN,https://youtube.com/watch?v=-5q5mZbe3V8
7,BLACKPINK - 'How You Like That' M/V,ioNng23DkIM,5048600,NaN,https://youtube.com/watch?v=ioNng23DkIM
8,Justin Bieber - Baby ft. Ludacris,kffacxfA7G4,4886245,NaN,https://youtube.com/watch?v=kffacxfA7G4
9,BTS (방탄소년단) 'FAKE LOVE' Official MV,7C2z4GqqS5E,4446401,NaN,https://youtube.com/watch?v=7C2z4GqqS5E
10,Luis Fonsi - Despacito ft. Daddy Yankee,kJQP7kiw5Fk,4297817,NaN,https://youtube.com/watch?v=kJQP7kiw5Fk
11,EXO 엑소 'Don't fight the feeling' MV,2IkoKhr6Tss,3614907,NaN,https://youtube.com/watch?v=2IkoKhr6Tss
12,BLACKPINK - ‘Pink Venom’ M/V,gQlMMD8auMs,3492414,NaN,https://youtube.com/watch?v=gQlMMD8auMs
13,BTS (방탄소년단) 'Permission to Dance' Official MV,CuklIb9d3fI,3394774,NaN,https://youtube.com/watch?v=CuklIb9d3fI
14,JENNIE - 'SOLO' M/V,b73BI9eUkjM,3369427,NaN,https://youtube.com/watch?v=b73BI9eUkjM
15,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,IHNzOHi8sJs,3265292,NaN,https://youtube.com/watch?v=IHNzOHi8sJs
16,BTS (방탄소년단) 'IDOL' Official MV,pBuZEGYXA6E,3168346,NaN,https://youtube.com/watch?v=pBuZEGYXA6E
17,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,kTlv5_Bs8aw,3078661,NaN,https://youtube.com/watch?v=kTlv5_Bs8aw
18,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,vRXZj0DzXIA,3014632,NaN,https://youtube.com/watch?v=vRXZj0DzXIA
