rank,title,videoId,views,dailyViews,url
88,Dil Laga Liya - Full Video | Dil Hai Tumhaara | Preity & Arjun Rampal | Alka Yagnik & Udit Narayan,6qBdQzPnw4E,1159043046,484968,https://youtube.com/watch?v=6qBdQzPnw4E
89,Nicki Minaj - Anaconda,LDZX4ooRsWs,1155498674,83762,https://youtube.com/watch?v=LDZX4ooRsWs
90,Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],PEGccV-NOm8,1154661666,60856,https://youtube.com/watch?v=PEGccV-NOm8
91,Rihanna - We Found Love ft. Calvin Harris,tg00YEETFzg,1153985773,120610,https://youtube.com/watch?v=tg00YEETFzg
92,KAROL G - Provenza (Official Video),ca48oMV59LU,1139168778,572166,https://youtube.com/watch?v=ca48oMV59LU
93,No Doubt - Don't Speak (Official 4K Music Video),TR3Vdo5etCQ,1137247283,170100,https://youtube.com/watch?v=TR3Vdo5etCQ
94,Thalia - Desde Esa Noche (Premio Lo Nuestro 2016) ft. Maluma,6C_s56iscpQ,1124852224,177687,https://youtube.com/watch?v=6C_s56iscpQ
95,Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,CvBfHwUxHIk,1121242431,428026,https://youtube.com/watch?v=CvBfHwUxHIk
96,"KAROL G, Mariah Angeliq - EL MAKINON (Official Video)",2jYEz66J_J4,1112879572,208958,https://youtube.com/watch?v=2jYEz66J_J4
97,Camila Cabello - Havana ft. Young Thug,BQ0mxQXmLsk,1110936209,54854,https://youtube.com/watch?v=BQ0mxQXmLsk
98,Nelly Furtado - Say It Right (Official Music Video),6JnGBs88sL0,1098912842,758929,https://youtube.com/watch?v=6JnGBs88sL0
99,Sia - Cheap Thrills (Performance Edit),31crA53Dgu0,1096275421,395716,https://youtube.com/watch?v=31crA53Dgu0
100,Ariana Grande - Into You (Official Video),1ekZEVeXwek,1094670996,191835,https://youtube.com/watch?v=1ekZEVeXwek
101,Shakira - Perro Fiel (Official Video) ft. Nicky Jam,SHq2qrFUlGY,1090844016,157139,https://youtube.com/watch?v=SHq2qrFUlGY
102,LISA - 'MONEY' EXCLUSIVE PERFORMANCE VIDEO,dNCWe_6HAM8,1084347171,443968,https://youtube.com/watch?v=dNCWe_6HAM8
103,Little Mix - Black Magic (Official Video),MkElfR_NPBI,1076850371,170750,https://youtube.com/watch?v=MkElfR_NPBI
104,"HA-ASH - Perdón, Perdón (Primera Fila - Hecho Realidad [En Vivo])",_wL3Pc-EmjA,1065202685,72312,https://youtube.com/watch?v=_wL3Pc-EmjA
105,"Karol G, Bad Bunny - Ahora Me Llama (Official Video)",4NNRy_Wz16k,1060747348,72681,https://youtube.com/watch?v=4NNRy_Wz16k
106,"Rema, Selena Gomez - Calm Down (Official Music Video)",WcIcVapfqXw,1058530827,1373463,https://youtube.com/watch?v=WcIcVapfqXw
107,Katy Perry - The One That Got Away (Official Music Video),Ahha3Cqe_fk,1056689284,231493,https://youtube.com/watch?v=Ahha3Cqe_fk
108,Nicki Minaj - Super Bass (Official Video),4JipHEz53sU,1055304897,111220,https://youtube.com/watch?v=4JipHEz53sU
109,Rihanna - What's My Name? ft. Drake,U0CGsw6h60k,1049410054,126293,https://youtube.com/watch?v=U0CGsw6h60k
110,Katy Perry - Wide Awake (Official Video),k0BWlvnBmIE,1046519476,97322,https://youtube.com/watch?v=k0BWlvnBmIE
111,JENNIE - 'SOLO' M/V,b73BI9eUkjM,1042955640,147329,https://youtube.com/watch?v=b73BI9eUkjM
112,Miley Cyrus - Party In The U.S.A. (Official Video),M11SvDtPBhA,1040216049,208762,https://youtube.com/watch?v=M11SvDtPBhA
113,Britney Spears - ...Baby One More Time (Official Video),C-u5WLJ9Yk4,1030132851,354071,https://youtube.com/watch?v=C-u5WLJ9Yk4
114,Leja Re | Dhvani Bhanushali | Tanishk Bagchi | Rashmi Virag |Radhika Rao| Vinay Sapru | Siddharth,NNqLB7znMLU,1022394892,120027,https://youtube.com/watch?v=NNqLB7znMLU
115,JoJo Siwa - BOOMERANG (Official Video),ypPSrRYOAj4,1017436521,42260,https://youtube.com/watch?v=ypPSrRYOAj4
116,Evanescence - My Immortal (Official HD Music Video),5anLPw0Efmo,1015715104,131585,https://youtube.com/watch?v=5anLPw0Efmo
117,Ariana Grande - Focus (Official Video),lf_wVfwpfp8,1014713174,44698,https://youtube.com/watch?v=lf_wVfwpfp8
118,"SIMMBA: Aankh Marey | Ranveer Singh, Sara Ali Khan | Tanishk Bagchi,Mika Singh,Neha Kakkar,  Kumar S",_KhQT-LGb-4,1010312119,179344,https://youtube.com/watch?v=_KhQT-LGb-4
119,Beyoncé - Single Ladies (Put a Ring on It) (Video Version),4m1EFMoRFvY,1008056406,231710,https://youtube.com/watch?v=4m1EFMoRFvY
120,Waka Waka (Esto es Africa) (Cancion Oficial de la Copa Mundial de la FIFA� Sudafrica 2010),dzsuE5ugxf4,1005684400,192937,https://youtube.com/watch?v=dzsuE5ugxf4
121,La Oreja de Van Gogh - Rosas (Vídeo Oficial),nYnLVWXmRm8,1003139413,792365,https://youtube.com/watch?v=nYnLVWXmRm8
122,Aya Nakamura - Djadja (Clip officiel),iPGgnzc34tY,996936403,112757,https://youtube.com/watch?v=iPGgnzc34tY
123,Miley Cyrus - We Can't Stop (Official Video),LrUvu1mlWco,992732146,51761,https://youtube.com/watch?v=LrUvu1mlWco
124,Katy Perry - Part Of Me (Official),uuwfgXD8qV8,981541044,68450,https://youtube.com/watch?v=uuwfgXD8qV8
125,Halsey - Without Me,ZAfAud_M_mg,980750280,478203,https://youtube.com/watch?v=ZAfAud_M_mg
126,Trem da Alegria - Yasmin Verissimo - Música Gospel Infantil 2,smsxXdXTsU8,979880571,242603,https://youtube.com/watch?v=smsxXdXTsU8
127,Madonna - La Isla Bonita (Official Video),zpzdgmqIHOQ,977942585,272138,https://youtube.com/watch?v=zpzdgmqIHOQ
128,"'PREM RATAN DHAN PAYO' Title Song (Full VIDEO) | Salman Khan, Sonam Kapoor | Palak Muchhal T-Series",bPk9bSvQQoc,976555408,197048,https://youtube.com/watch?v=bPk9bSvQQoc
129,Rihanna - Man Down,sEhy-RXkNo0,973114645,103784,https://youtube.com/watch?v=sEhy-RXkNo0
130,Lorde - Royals (US Version),nlcIKh6sBtc,971676488,71063,https://youtube.com/watch?v=nlcIKh6sBtc
131,"Yuridia, Ángela Aguilar - Qué Agonía (Video Oficial)",Q8xIa7KcI1A,971285082,654233,https://youtube.com/watch?v=Q8xIa7KcI1A
132,"Becky G, Paulo Londra - Cuando Te Besé (Official Video)",zAWsoFk2yVw,969739619,186362,https://youtube.com/watch?v=zAWsoFk2yVw
133,Ava Max - Sweet but Psycho [Official Music Video],WXBHCQYxwr0,969484404,123941,https://youtube.com/watch?v=WXBHCQYxwr0
134,Miley Cyrus - Flowers (Official Video),G7KNmW9a75Y,968253236,901853,https://youtube.com/watch?v=G7KNmW9a75Y
135,Rihanna - Only Girl (In The World),pa14VNsdSYM,963584152,71823,https://youtube.com/watch?v=pa14VNsdSYM
136,Billie Eilish - when the party's over (Official Music Video),pbMwTqkKSps,958093591,108063,https://youtube.com/watch?v=pbMwTqkKSps
137,Adele - Send My Love (To Your New Lover),fk4BbF7B29w,957837780,231196,https://youtube.com/watch?v=fk4BbF7B29w
138,Taylor Swift - Wildest Dreams,IdneKLhsWOQ,957152493,106882,https://youtube.com/watch?v=IdneKLhsWOQ
139,Jessie J - Price Tag ft. B.o.B,qMxX-QOV9tI,947868337,207854,https://youtube.com/watch?v=qMxX-QOV9tI
140,Era Istrefi - Bonbon (Official Video) [Ultra Records],cedoBlUvBlI,947263751,98945,https://youtube.com/watch?v=cedoBlUvBlI
141,ABBA - Dancing Queen (Official Music Video),xFrGuyw1V8s,946685825,435470,https://youtube.com/watch?v=xFrGuyw1V8s
142,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,vRXZj0DzXIA,944820476,180565,https://youtube.com/watch?v=vRXZj0DzXIA
143,Shakira - Me Enamoré (Official Video),sPTn0QEhxds,940557332,88143,https://youtube.com/watch?v=sPTn0QEhxds
144,BLACKPINK - ‘Pink Venom’ M/V,gQlMMD8auMs,937163011,414223,https://youtube.com/watch?v=gQlMMD8auMs
145,Dua Lipa - Levitating Featuring DaBaby (Official Music Video),TUVcZfQe-Kw,932596169,232195,https://youtube.com/watch?v=TUVcZfQe-Kw
146,Anne-Marie - 2002 [Official Video],Il-an3K9pjg,931620187,347039,https://youtube.com/watch?v=Il-an3K9pjg
147,BLACKPINK - '휘파람 (WHISTLE)' M/V,dISNgvVpWlo,915542981,150222,https://youtube.com/watch?v=dISNgvVpWlo
148,Jennifer Lopez - Ain't Your Mama (Official Video),Pgmx7z49OEk,910141726,53152,https://youtube.com/watch?v=Pgmx7z49OEk
149,The Pussycat Dolls - Buttons (Official Music Video) ft. Snoop Dogg,VCLxJd1d84s,908603647,304121,https://youtube.com/watch?v=VCLxJd1d84s
150,Whitney Houston - I Have Nothing (Official HD Video),FxYw0XPEoKE,907286438,474448,https://youtube.com/watch?v=FxYw0XPEoKE
151,BLACKPINK - '불장난 (PLAYING WITH FIRE)' M/V,9pdj4iJD08s,906572192,153235,https://youtube.com/watch?v=9pdj4iJD08s
152,Carla Morrison - Disfruto (letra),jwP1HRmDVII,904713572,316598,https://youtube.com/watch?v=jwP1HRmDVII
153,Selena Gomez - The Heart Wants What It Wants (Official Video),ij_0p_6qTss,901106172,224881,https://youtube.com/watch?v=ij_0p_6qTss
154,"Full Song: O SAKI SAKI | Batla House | Nora Fatehi, Tanishk B,Neha K,Tulsi K, B Praak,Vishal-Shekhar",_uUdJalMaF8,897972989,511363,https://youtube.com/watch?v=_uUdJalMaF8
155,"Disney's Frozen ""Let It Go"" Sequence Performed by Idina Menzel",moSFlvxnbgk,896079494,44641,https://youtube.com/watch?v=moSFlvxnbgk
156,Meghan Trainor - Like I'm Gonna Lose You (Official Video) ft. John Legend,2-MBfn8XjIU,892623119,327991,https://youtube.com/watch?v=2-MBfn8XjIU
157,Dhurata Dora ft. Soolking - Zemër,GCpvmHi1gxU,889739679,176341,https://youtube.com/watch?v=GCpvmHi1gxU
158,Shakira - La Tortura (Official HD Video) ft. Alejandro Sanz,Dsp_8Lm1eSk,888883593,160066,https://youtube.com/watch?v=Dsp_8Lm1eSk
159,Taylor Swift - Style,-CmadmM5cOk,884722007,131012,https://youtube.com/watch?v=-CmadmM5cOk
160,Laila Main Laila | Raees | Shah Rukh Khan | Sunny Leone | Pawni Pandey | Ram Sampath,95I5VaR7GeU,880486122,328359,https://youtube.com/watch?v=95I5VaR7GeU
161,"Sofia Reyes - 1, 2, 3 (feat. Jason Derulo & De La Ghetto) [Official Video]",p03TIGqEc8o,872350779,120006,https://youtube.com/watch?v=p03TIGqEc8o
162,Dua Lipa - IDGAF (Official Music Video),Mgfe5tIwOj0,870680835,57748,https://youtube.com/watch?v=Mgfe5tIwOj0
163,Adele - Set Fire To The Rain (Live at The Royal Albert Hall),Ri7-vnrJD3k,858330808,160125,https://youtube.com/watch?v=Ri7-vnrJD3k
164,Roxette - It Must Have Been Love (Official Music Video),k2C5TjS2sh4,854929028,277195,https://youtube.com/watch?v=k2C5TjS2sh4
165,Zara Larsson - Lush Life,tD4HCZe-tew,853276071,88799,https://youtube.com/watch?v=tD4HCZe-tew
166,Lilly Wood & The Prick and Robin Schulz - Prayer In C (Robin Schulz Remix) (Official),fiore9Z5iUg,849359469,181267,https://youtube.com/watch?v=fiore9Z5iUg
167,Alicia Keys - No One (Official Music Video),rywUS-ohqeE,848472860,218532,https://youtube.com/watch?v=rywUS-ohqeE
168,Beyoncé - Crazy In Love ft. JAY Z,ViwtNLUqkMY,846565192,450386,https://youtube.com/watch?v=ViwtNLUqkMY
169,Anitta & J Balvin - Downtown [Official Music Video],wlS6Ix7mA0w,846285287,314855,https://youtube.com/watch?v=wlS6Ix7mA0w
170,"Ariana Grande - thank u, next (Official Video)",gl1aHhXnN1k,838092622,77097,https://youtube.com/watch?v=gl1aHhXnN1k
171,"Ariana Grande, The Weeknd - Love Me Harder",g5qU7p7yOY8,834558405,44680,https://youtube.com/watch?v=g5qU7p7yOY8
172,"TWICE ""What is Love?"" M/V",i0p1bmr0EmE,829593652,177824,https://youtube.com/watch?v=i0p1bmr0EmE
173,Toni Braxton - Un-Break My Heart (Official HD Video),p2Rch6WvPJE,824445111,175488,https://youtube.com/watch?v=p2Rch6WvPJE
174,Demi Lovato - Heart Attack (Official Video),AByfaYcOm4A,823615466,163376,https://youtube.com/watch?v=AByfaYcOm4A
175,"Shakira - Whenever, Wherever (Official HD Video)",weRHyjj34ZE,822754756,153925,https://youtube.com/watch?v=weRHyjj34ZE
176,"KAROL G, Maluma - Créeme (Official Video)",sDKnKzYyx5c,819403083,356486,https://youtube.com/watch?v=sDKnKzYyx5c
177,KAROL G - Mi Cama (Official Video),8-mloCL49vs,818851592,45968,https://youtube.com/watch?v=8-mloCL49vs
178,Sia - The Greatest (Official Video),GKSRyLdjsPA,818277622,44401,https://youtube.com/watch?v=GKSRyLdjsPA
179,Selena Gomez - Come & Get It,n-D1EB74Ckg,815522628,102632,https://youtube.com/watch?v=n-D1EB74Ckg
180,Mariah Carey - All I Want For Christmas Is You (Official Video),yXQViqx6GMY,815136830,12344,https://youtube.com/watch?v=yXQViqx6GMY
181,Marcela Gandara - Supe Que Me Amabas (Video Oficial),AB2x_DII3W0,807633109,381665,https://youtube.com/watch?v=AB2x_DII3W0
182,Greeicy ft Mike Bahía  - Amantes (Video Oficial),t_shSXXV91w,805042479,158029,https://youtube.com/watch?v=t_shSXXV91w
183,Zum Zum Zum Zum Zum - Yasmin Verissimo - Música Educativa Dengue,5VQxl85iBHs,804017580,339466,https://youtube.com/watch?v=5VQxl85iBHs
184,Taylor Swift - We Are Never Ever Getting Back Together,WA4iX5D9Z64,802563753,78224,https://youtube.com/watch?v=WA4iX5D9Z64
185,"Lady Gaga, Bradley Cooper - Shallow (From A Star Is Born/Live From The Oscars)",JPJjwHAIny4,802318860,213857,https://youtube.com/watch?v=JPJjwHAIny4
186,"Paas Bulati Hai | Jaanwar - Mothers Song | मदर्स डे स्पेशल | Shilpa Shetty | Alka Yagnik, Sunidhi",M78uDgFd1Xs,801638233,82909,https://youtube.com/watch?v=M78uDgFd1Xs
187,Katy Perry - This Is How We Do (Official),7RMQksXpQSk,800059680,15222,https://youtube.com/watch?v=7RMQksXpQSk
188,Natti Natasha x Becky G - Ram Pam Pam [Official Video],_wE3hDN06Qg,798425604,191383,https://youtube.com/watch?v=_wE3hDN06Qg
189,Jessie J - Flashlight (from Pitch Perfect 2) (Official Video),DzwkcbTQ7ZE,797913869,153344,https://youtube.com/watch?v=DzwkcbTQ7ZE
190,Karol G - A Ella (Official Video),wLzzuKK-YtI,797076569,146478,https://youtube.com/watch?v=wLzzuKK-YtI
