rank,title,videoId,views,dailyViews,url
1,PSY - GANGNAM STYLE(강남스타일) M/V,9bZkp7q19f0,5450169617,1347007,https://youtube.com/watch?v=9bZkp7q19f0
2,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,IHNzOHi8sJs,2271765670,371876,https://youtube.com/watch?v=IHNzOHi8sJs
3,BLACKPINK - 'Kill This Love' M/V,2S24-y0Ij3Y,2054925929,497005,https://youtube.com/watch?v=2S24-y0Ij3Y
4,BTS (방탄소년단) 'Dynamite' Official MV,gdZLi9oWNZg,1919235643,360318,https://youtube.com/watch?v=gdZLi9oWNZg
5,BTS (방탄소년단) '작은 것들을 위한 시 (Boy With Luv) (feat. Halsey)' Official MV,XsX3ATc3FbA,1828995754,221019,https://youtube.com/watch?v=XsX3ATc3FbA
6,BLACKPINK - 'How You Like That' DANCE PERFORMANCE VIDEO,32si5cfrCNc,1777841668,872684,https://youtube.com/watch?v=32si5cfrCNc
7,BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,bwmSjveL3Lc,1759614101,315511,https://youtube.com/watch?v=bwmSjveL3Lc
8,PSY - GENTLEMAN M/V,ASO_zypdnsQ,1658999372,211034,https://youtube.com/watch?v=ASO_zypdnsQ
9,BTS (방탄소년단) 'DNA' Official MV,MBdVXkSdhwU,1608910104,115855,https://youtube.com/watch?v=MBdVXkSdhwU
10,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,kTlv5_Bs8aw,1477592352,226771,https://youtube.com/watch?v=kTlv5_Bs8aw
11,BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V,Amq-qlqbjYA,1426754681,269402,https://youtube.com/watch?v=Amq-qlqbjYA
12,BTS (방탄소년단) 'IDOL' Official MV,pBuZEGYXA6E,1319201890,134248,https://youtube.com/watch?v=pBuZEGYXA6E
13,BLACKPINK - 'How You Like That' M/V,ioNng23DkIM,1316001981,152339,https://youtube.com/watch?v=ioNng23DkIM
14,BTS (방탄소년단) 'FAKE LOVE' Official MV,7C2z4GqqS5E,1309366166,142533,https://youtube.com/watch?v=7C2z4GqqS5E
15,LISA - 'MONEY' EXCLUSIVE PERFORMANCE VIDEO,dNCWe_6HAM8,1084347171,443968,https://youtube.com/watch?v=dNCWe_6HAM8
16,JENNIE - 'SOLO' M/V,b73BI9eUkjM,1042955640,147329,https://youtube.com/watch?v=b73BI9eUkjM
17,BTS (방탄소년단) 'Butter' Official MV,WMweEpGlu_U,1010363387,161254,https://youtube.com/watch?v=WMweEpGlu_U
18,BTS (방탄소년단) '피 땀 눈물 (Blood Sweat & Tears)' Official MV,hmE9f-TEutc,993928348,90938,https://youtube.com/watch?v=hmE9f-TEutc
19,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,vRXZj0DzXIA,944820476,180565,https://youtube.com/watch?v=vRXZj0DzXIA
