rank,title,videoId,views,dailyViews,url
1,Rihanna,artist/rihanna,1546432391,NaN,https://youtube.com/watch?v=artist/rihanna
2,PSY,artist/psy,1541764456,NaN,https://youtube.com/watch?v=artist/psy
3,Nicki Minaj,artist/nickiminaj,1284839679,NaN,https://youtube.com/watch?v=artist/nickiminaj
4,Pitbull,artist/pitbull,1220445169,NaN,https://youtube.com/watch?v=artist/pitbull
5,Justin Bieber,artist/justinbieber,1171374892,NaN,https://youtube.com/watch?v=artist/justinbieber
6,One Direction,artist/onedirection,908114898,NaN,https://youtube.com/watch?v=artist/onedirection
7,David Guetta,artist/davidguetta,894437661,NaN,https://youtube.com/watch?v=artist/davidguetta
8,Katy Perry,artist/katyperry,843572364,NaN,https://youtube.com/watch?v=artist/katyperry
9,Chris Brown,artist/chrisbrown,745148870,NaN,https://youtube.com/watch?v=artist/chrisbrown
10,Jennifer Lopez,artist/jenniferlopez,743783777,NaN,https://youtube.com/watch?v=artist/jenniferlopez
11,Eminem,artist/eminem,737662630,NaN,https://youtube.com/watch?v=artist/eminem
12,Bruno Mars,artist/brunomars,712081029,NaN,https://youtube.com/watch?v=artist/brunomars
13,Maroon 5,artist/maroon5,641211049,NaN,https://youtube.com/watch?v=artist/maroon5
14,Flo Rida,artist/florida,635776411,NaN,https://youtube.com/watch?v=artist/florida
15,Skrillex,artist/skrillex,624310697,NaN,https://youtube.com/watch?v=artist/skrillex
16,Adele,artist/adele,602889038,NaN,https://youtube.com/watch?v=artist/adele
17,Wiz Khalifa,artist/wizkhalifa,588752513,NaN,https://youtube.com/watch?v=artist/wizkhalifa
18,Lil Wayne,artist/lilwayne,551667407,NaN,https://youtube.com/watch?v=artist/lilwayne
19,LMFAO,artist/lmfao,545635659,NaN,https://youtube.com/watch?v=artist/lmfao
20,Beyoncé,artist/beyoncé,531349957,NaN,https://youtube.com/watch?v=artist/beyoncé
21,Shakira,artist/shakira,525844923,NaN,https://youtube.com/watch?v=artist/shakira
22,Michel Teló,artist/michelteló,518517992,NaN,https://youtube.com/watch?v=artist/michelteló
23,Taylor Swift,artist/taylorswift,518306399,NaN,https://youtube.com/watch?v=artist/taylorswift
24,Carly Rae Jepsen,artist/carlyraejepsen,505104041,NaN,https://youtube.com/watch?v=artist/carlyraejepsen
25,Coldplay,artist/coldplay,425191408,NaN,https://youtube.com/watch?v=artist/coldplay
26,Usher,artist/usher,386941788,NaN,https://youtube.com/watch?v=artist/usher
27,Sean Paul,artist/seanpaul,386664560,NaN,https://youtube.com/watch?v=artist/seanpaul
28,Sia,artist/sia,385957828,NaN,https://youtube.com/watch?v=artist/sia
29,Gotye,artist/gotye,377648961,NaN,https://youtube.com/watch?v=artist/gotye
30,Kanye West,artist/kanyewest,377084627,NaN,https://youtube.com/watch?v=artist/kanyewest
31,Gummibär,artist/gummibär,376695238,NaN,https://youtube.com/watch?v=artist/gummibär
32,BIGBANG,artist/bigbang,374026283,NaN,https://youtube.com/watch?v=artist/bigbang
33,Ne-Yo,artist/ne-yo,365397032,NaN,https://youtube.com/watch?v=artist/ne-yo
34,Lady Gaga,artist/ladygaga,357541753,NaN,https://youtube.com/watch?v=artist/ladygaga
35,Snoop Dogg,artist/snoopdogg,357477522,NaN,https://youtube.com/watch?v=artist/snoopdogg
36,50 Cent,artist/50cent,357040796,NaN,https://youtube.com/watch?v=artist/50cent
37,Ludacris,artist/ludacris,340166910,NaN,https://youtube.com/watch?v=artist/ludacris
38,Selena Gomez,artist/selenagomez,332702240,NaN,https://youtube.com/watch?v=artist/selenagomez
39,4Minute,artist/4minute,324876539,NaN,https://youtube.com/watch?v=artist/4minute
40,Linkin Park,artist/linkinpark,310036174,NaN,https://youtube.com/watch?v=artist/linkinpark
41,Akon,artist/akon,302772277,NaN,https://youtube.com/watch?v=artist/akon
42,Calvin Harris,artist/calvinharris,294916688,NaN,https://youtube.com/watch?v=artist/calvinharris
43,Enrique Iglesias,artist/enriqueiglesias,286602476,NaN,https://youtube.com/watch?v=artist/enriqueiglesias
44,Britney Spears,artist/britneyspears,280872458,NaN,https://youtube.com/watch?v=artist/britneyspears
45,Wisin & Yandel,artist/wisin&yandel,279991320,NaN,https://youtube.com/watch?v=artist/wisin&yandel
46,Girls' Generation,artist/girlsgeneration,279978872,NaN,https://youtube.com/watch?v=artist/girlsgeneration
47,Jessie J,artist/jessiej,275323180,NaN,https://youtube.com/watch?v=artist/jessiej
48,Avril Lavigne,artist/avrillavigne,270471877,NaN,https://youtube.com/watch?v=artist/avrillavigne
49,The Black Eyed Peas,artist/theblackeyedpeas,267066252,NaN,https://youtube.com/watch?v=artist/theblackeyedpeas
50,will.i.am,artist/william,266941765,NaN,https://youtube.com/watch?v=artist/william
51,Don Omar,artist/donomar,266465974,NaN,https://youtube.com/watch?v=artist/donomar
52,The Lonely Island,artist/thelonelyisland,257520125,NaN,https://youtube.com/watch?v=artist/thelonelyisland
53,Lana Del Rey,artist/lanadelrey,256602094,NaN,https://youtube.com/watch?v=artist/lanadelrey
54,P!nk,artist/pnk,251206158,NaN,https://youtube.com/watch?v=artist/pnk
55,T-Pain,artist/t-pain,248697390,NaN,https://youtube.com/watch?v=artist/t-pain
56,Michael Jackson,artist/michaeljackson,248462375,NaN,https://youtube.com/watch?v=artist/michaeljackson
57,Boyce Avenue,artist/boyceavenue,245296080,NaN,https://youtube.com/watch?v=artist/boyceavenue
58,Big Sean,artist/bigsean,243519269,NaN,https://youtube.com/watch?v=artist/bigsean
59,Drake,artist/drake,238619984,NaN,https://youtube.com/watch?v=artist/drake
60,Daddy Yankee,artist/daddyyankee,236155262,NaN,https://youtube.com/watch?v=artist/daddyyankee
61,Marc Anthony,artist/marcanthony,236129819,NaN,https://youtube.com/watch?v=artist/marcanthony
62,Christina Aguilera,artist/christinaaguilera,235117178,NaN,https://youtube.com/watch?v=artist/christinaaguilera
63,2 Chainz,artist/2chainz,225848756,NaN,https://youtube.com/watch?v=artist/2chainz
64,Sexion D'Assaut,artist/sexiondassaut,221220617,NaN,https://youtube.com/watch?v=artist/sexiondassaut
65,Rick Ross,artist/rickross,210767639,NaN,https://youtube.com/watch?v=artist/rickross
66,Jesse & Joy,artist/jesse&joy,207348171,NaN,https://youtube.com/watch?v=artist/jesse&joy
67,Fun.,artist/fun,202663630,NaN,https://youtube.com/watch?v=artist/fun
68,B.o.B,artist/bob,196448796,NaN,https://youtube.com/watch?v=artist/bob
69,Demi Lovato,artist/demilovato,193735996,NaN,https://youtube.com/watch?v=artist/demilovato
70,Taio Cruz,artist/taiocruz,191148039,NaN,https://youtube.com/watch?v=artist/taiocruz
71,Jay-Z,artist/jay-z,187579571,NaN,https://youtube.com/watch?v=artist/jay-z
72,The Wanted,artist/thewanted,184415772,NaN,https://youtube.com/watch?v=artist/thewanted
73,Red Hot Chili Peppers,artist/redhotchilipeppers,176409661,NaN,https://youtube.com/watch?v=artist/redhotchilipeppers
74,Lindsey Stirling,artist/lindseystirling,175864841,NaN,https://youtube.com/watch?v=artist/lindseystirling
75,Mariah Carey,artist/mariahcarey,175836976,NaN,https://youtube.com/watch?v=artist/mariahcarey
76,Kelly Clarkson,artist/kellyclarkson,169114709,NaN,https://youtube.com/watch?v=artist/kellyclarkson
77,Guns N' Roses,artist/gunsnroses,168717934,NaN,https://youtube.com/watch?v=artist/gunsnroses
78,Madonna,artist/madonna,164491240,NaN,https://youtube.com/watch?v=artist/madonna
79,Swedish House Mafia,artist/swedishhousemafia,164105593,NaN,https://youtube.com/watch?v=artist/swedishhousemafia
80,2NE1,artist/2ne1,163765775,NaN,https://youtube.com/watch?v=artist/2ne1
81,Maná,artist/maná,161372142,NaN,https://youtube.com/watch?v=artist/maná
82,Nickelback,artist/nickelback,161004787,NaN,https://youtube.com/watch?v=artist/nickelback
83,Ke$ha,artist/ke$ha,160011766,NaN,https://youtube.com/watch?v=artist/ke$ha
84,Simple Plan,artist/simpleplan,159887780,NaN,https://youtube.com/watch?v=artist/simpleplan
85,Evanescence,artist/evanescence,158590733,NaN,https://youtube.com/watch?v=artist/evanescence
86,Cher Lloyd,artist/cherlloyd,155079156,NaN,https://youtube.com/watch?v=artist/cherlloyd
87,Ricardo Arjona,artist/ricardoarjona,148797240,NaN,https://youtube.com/watch?v=artist/ricardoarjona
