rank,title,videoId,views,dailyViews,url
1,MC Fioti - Bum Bum Tam Tam (KondZilla) | Official Music Video,_P7S2lKif-A,1871105038,200788,https://youtube.com/watch?v=_P7S2lKif-A
2,MC Kevinho - Olha a Explosão (KondZilla) | Official Music Video,3yd_eoMOvqk,1248424392,116301,https://youtube.com/watch?v=3yd_eoMOvqk
3,Michel Teló - Ai Se Eu Te Pego -  Video Oficial (Assim você me mata),hcm55lU9knw,1206805232,179150,https://youtube.com/watch?v=hcm55lU9knw
4,Zé Neto e Cristiano - LARGADO ÀS TRAÇAS - Zé Neto e Cristiano Acústico,WcTRQXtXJPs,983354618,108345,https://youtube.com/watch?v=WcTRQXtXJPs
5,Trem da Alegria - Yasmin Verissimo - Música Gospel Infantil 2,smsxXdXTsU8,979880571,242603,https://youtube.com/watch?v=smsxXdXTsU8
6,Zé Neto e Cristiano - NOTIFICAÇÃO PREFERIDA - #EsqueceOMundoLaFora,rYKOuKaWEjg,903871789,203849,https://youtube.com/watch?v=rYKOuKaWEjg
7,Preto no Branco - Ninguém Explica Deus (Ao Vivo) ft. Gabriela Rocha,LYsaKn8FRhc,872420007,205958,https://youtube.com/watch?v=LYsaKn8FRhc
8,"Poesia Acústica #6 - Era Uma Vez - Mc Cabelinho, Orochi, Bob, Maquiny, Azzy, Filipe Ret, Dudu, Xamã",jK2k1P56Cno,855468584,228254,https://youtube.com/watch?v=jK2k1P56Cno
9,Anitta & J Balvin - Downtown [Official Music Video],wlS6Ix7mA0w,846285287,314855,https://youtube.com/watch?v=wlS6Ix7mA0w
10,Zum Zum Zum Zum Zum - Yasmin Verissimo - Música Educativa Dengue,5VQxl85iBHs,804017580,339466,https://youtube.com/watch?v=5VQxl85iBHs
11,Poesia Acústica #2 - Sobre Nós - Delacruz I Maria I Ducon I Luiz Lins I Diomedes I Bk' I Kayuá,bD6ifecX6rs,799092417,255169,https://youtube.com/watch?v=bD6ifecX6rs
12,Tayrone - Cê Tá Preparada (Ao Vivo Em Goiânia / 2021) ft. Marília Mendonça,jW7j41mbxXU,788343726,500419,https://youtube.com/watch?v=jW7j41mbxXU
13,Anitta - Envolver [Official Music Video],hFCjGiawJi4,786786814,306627,https://youtube.com/watch?v=hFCjGiawJi4
14,Amor de Verdade - MC Kekel e MC Rita (KondZilla) | Official Music Video,8_oE-iQeFeE,772295212,45100,https://youtube.com/watch?v=8_oE-iQeFeE
15,Ministério Zoe - Aquieta Minh'alma (Video Oficial),ANfpF0pNob4,764454322,141749,https://youtube.com/watch?v=ANfpF0pNob4
16,Simone & Simaria - Loka ft. Anitta,UrT0zCmsN8c,754578872,28360,https://youtube.com/watch?v=UrT0zCmsN8c
17,Matheus & Kauan - Vou Ter Que Superar (Ao Vivo) ft. Marília Mendonça,IJmxyfbRg0A,721873335,321686,https://youtube.com/watch?v=IJmxyfbRg0A
18,"Acústico 1Kilo - Deixe-me Ir (Baviera, Knust e Pablo Martins)",TQ5DUv_ZwRg,713583494,350351,https://youtube.com/watch?v=TQ5DUv_ZwRg
19,Bumbum Granada - MCs Zaac e Jerry (KondZilla) | Official Music Video,EWcOY14GWwM,702405882,112053,https://youtube.com/watch?v=EWcOY14GWwM
20,Marília Mendonça - BEM PIOR QUE EU - (Todos Os Cantos),ebG36xtK87A,694545365,66198,https://youtube.com/watch?v=ebG36xtK87A
21,Maiara & Maraisa - Medo Bobo (Ao Vivo em Goiânia),Jzl_nrTkfIM,686538945,132657,https://youtube.com/watch?v=Jzl_nrTkfIM
22,MC Kevinho - O Grave Bater  [Sintonia Soundtrack] (KondZilla),-PH4S7IPQxU,684644982,82378,https://youtube.com/watch?v=-PH4S7IPQxU
23,Henrique e Juliano - Flor E O Beija-Flor part. Marília Mendonça - DVD Novas Histórias,LmRrLl8aLfE,670184511,71680,https://youtube.com/watch?v=LmRrLl8aLfE
24,LUGAR SECRETO | CLIPE OFICIAL | EP CÉU | GABRIELA ROCHA,YnrN0o0lubM,659202348,66328,https://youtube.com/watch?v=YnrN0o0lubM
25,Marília Mendonça - Infiel - Vídeo Oficial do DVD,eCyMh-mZ1B0,647277600,99601,https://youtube.com/watch?v=eCyMh-mZ1B0
26,Tribo da Periferia - Imprevisível (Official Music Video),YrQLmElRT-E,645505353,104196,https://youtube.com/watch?v=YrQLmElRT-E
27,Patati Patatá - Comer Comer (DVD Coletânea de Sucessos),fLFacU8tKT0,640699358,166043,https://youtube.com/watch?v=fLFacU8tKT0
28,Matheus & Kauan - Quarta Cadeira (Ao Vivo Em Goiânia / 2018) ft. Jorge & Mateus,BEz8l69aI8Y,637194896,289792,https://youtube.com/watch?v=BEz8l69aI8Y
29,Midian Lima - Jó - COM LETRA (VideoLETRA® oficial MK Music),X3tK1cpP7YU,627565721,294791,https://youtube.com/watch?v=X3tK1cpP7YU
30,Hungria - Amor e Fé (Official Music Video) #CheiroDoMato,iZq0u3quAqo,625776192,265752,https://youtube.com/watch?v=iZq0u3quAqo
31,"Alok, Bruno Martini feat. Zeeba - Hear Me Now (Official Music Video)",JVpTp8IHdEg,603977754,228188,https://youtube.com/watch?v=JVpTp8IHdEg
32,Lauana Prado - Cobaia (Ao Vivo),-ZByWa9hH5s,600000047,118993,https://youtube.com/watch?v=-ZByWa9hH5s
33,Marília Mendonça - BEBI LIGUEI (TODOS OS CANTOS),2nH7xAMqD2g,594401066,36098,https://youtube.com/watch?v=2nH7xAMqD2g
34,Gusttavo Lima - Apelido Carinhoso - DVD Buteco do Gusttavo Lima 2 (Vídeo Oficial),B9Mi1-qn_PQ,591676651,22855,https://youtube.com/watch?v=B9Mi1-qn_PQ
35,Hungria - Lembranças (Official Vídeo),EiQmbrvvDaY,588586973,120439,https://youtube.com/watch?v=EiQmbrvvDaY
36,"Ferrugem - Sinto sua Falta, É Natural, Pra Você Acreditar e Pirata e Tesouro ""DVD Chão De Estrelas""",JhXagtxvDKY,588037653,168856,https://youtube.com/watch?v=JhXagtxvDKY
37,MC Kevin - Cavalo de Troia (GR6 Filmes) Djay W,CR7QizUf6Jo,583906479,363739,https://youtube.com/watch?v=CR7QizUf6Jo
38,Marília Mendonça & Maiara e Maraisa - Coração Bandido (Official Music Video),lxcpH6kvnmg,580631867,130716,https://youtube.com/watch?v=lxcpH6kvnmg
39,Patati Patatá - Superfantástico (DVD Coletânea de Sucessos),jvX9eozwbtU,572695506,182290,https://youtube.com/watch?v=jvX9eozwbtU
40,Marília Mendonça - Estranho (Agora Que São Elas 2),2WsIm6pNlI4,568825252,43856,https://youtube.com/watch?v=2WsIm6pNlI4
41,Marília Mendonça - De Quem É A Culpa? - DVD Realidade,5hnSlCygsTs,561285644,49765,https://youtube.com/watch?v=5hnSlCygsTs
42,"Diego & Victor Hugo, Bruno & Marrone - Facas (Ao Vivo)",VntVkQRaAS8,558661731,119423,https://youtube.com/watch?v=VntVkQRaAS8
43,Zé Ramalho - Sinônimos (Ao Vivo 2005) (Clipe Oficial),FUz0a2cl_RM,556126221,94862,https://youtube.com/watch?v=FUz0a2cl_RM
44,Dilsinho - Péssimo Negócio (DVD Terra do Nunca Ao Vivo),4uQi5XvGI1M,555133447,83978,https://youtube.com/watch?v=4uQi5XvGI1M
45,Gustavo Mioto - Anti-Amor Part Jorge e Mateus,YXSFMV8JOF4,554598067,17990,https://youtube.com/watch?v=YXSFMV8JOF4
46,Henrique e Juliano - VIDINHA DE BALADA - DVD O Céu Explica Tudo,PnAMEe0GGG8,551416289,43203,https://youtube.com/watch?v=PnAMEe0GGG8
47,Marília Mendonça - Eu Sei De Cor - DVD Realidade,sS2yCCi2Mek,550786596,19083,https://youtube.com/watch?v=sS2yCCi2Mek
48,Henrique e Juliano - LIBERDADE PROVISÓRIA - DVD Ao Vivo No Ibirapuera,ff3r10rCKFs,545861980,145859,https://youtube.com/watch?v=ff3r10rCKFs
49,Zé Neto e Cristiano - STATUS QUE EU NÃO QUERIA - #EsqueceOMundoLaFora,VfjFppJSvD4,543672659,64039,https://youtube.com/watch?v=VfjFppJSvD4
50,Henrique e Juliano - NA HORA DA RAIVA - DVD Novas Histórias - Ao vivo em Recife,X8jD3F9PI7Q,537043535,126727,https://youtube.com/watch?v=X8jD3F9PI7Q
51,Leandro Borges - Deus e Eu (Não conte seus maiores sonhos a ninguém) (Ao Vivo),yovzEEYOl-E,536228873,70934,https://youtube.com/watch?v=yovzEEYOl-E
52,Marília Mendonça - SUPERA (Todos Os Cantos),7fMttPxpcmg,533117718,71003,https://youtube.com/watch?v=7fMttPxpcmg
53,Marília Mendonça - CIUMEIRA - (Todos Os Cantos)  #Ciumeira,KbRtA_brCQ0,526002640,54880,https://youtube.com/watch?v=KbRtA_brCQ0
54,Fuleragem - MC WM (KondZilla) | Official Music Video,4N2iMmHcHys,525629927,70597,https://youtube.com/watch?v=4N2iMmHcHys
55,Deixa Acontecer / Coração Radiante / Compasso Do Amor,c4XeTP11EI8,515017095,114390,https://youtube.com/watch?v=c4XeTP11EI8
56,Marília Mendonça - Alô Porteiro - Vídeo Oficial do DVD,a1w0lsZX8Lk,514860491,94563,https://youtube.com/watch?v=a1w0lsZX8Lk
57,Henrique e Juliano - Cuida Bem Dela (DVD Ao vivo em Brasília) [Vídeo Oficial],2Q6eFRuYa2w,512328119,133230,https://youtube.com/watch?v=2Q6eFRuYa2w
58,MC Livinho - Cheia de Marra (KondZilla) | Official Music Video,1fdv0OIhzzA,507161707,45001,https://youtube.com/watch?v=1fdv0OIhzzA
59,"Nego do Borel - Você Partiu Meu Coração (Videoclipe) ft. Anitta, Wesley Safadão",Xp-dKdSUuLk,507115432,43727,https://youtube.com/watch?v=Xp-dKdSUuLk
60,Maiara & Maraisa - 10% (Ao Vivo em Goiânia),JybMBMTHWP8,507109952,22633,https://youtube.com/watch?v=JybMBMTHWP8
61,Jorge & Mateus - Propaganda [Terra Sem CEP] (Vídeo Oficial),mQr7XemLs8s,505784805,53789,https://youtube.com/watch?v=mQr7XemLs8s
62,Marília Mendonça - TODO MUNDO VAI SOFRER (Todos Os Cantos),ILADw1aretk,504429981,46129,https://youtube.com/watch?v=ILADw1aretk
63,Matheus Fernandes e Dilsinho - Baby Me Atende (Clipe Oficial),qMEsx__88Gk,503275063,88096,https://youtube.com/watch?v=qMEsx__88Gk
64,Projota - Muleque De Vila (Ao Vivo),kzLESxMqnTg,499232272,83048,https://youtube.com/watch?v=kzLESxMqnTg
65,Abusadamente - MC Gustta e MC DG (KondZilla) | Official Music Video,Jy93WgiXtzo,498615934,122852,https://youtube.com/watch?v=Jy93WgiXtzo
66,Felipe Araújo & Ferrugem - Atrasadinha,M76qUQTt_Sw,497168713,23909,https://youtube.com/watch?v=M76qUQTt_Sw
67,Melim - Meu Abrigo,gUpGTRR4Tt4,494319659,66075,https://youtube.com/watch?v=gUpGTRR4Tt4
68,Mano Walter - O Que Houve? ft. Marília Mendonça (Ao Vivo),HJqrbPC6bXM,493995267,43379,https://youtube.com/watch?v=HJqrbPC6bXM
69,Jorge & Mateus - Sosseguei (Como Sempre Feito Nunca) [Vídeo Oficial],vZcjAmfkemk,490236375,32580,https://youtube.com/watch?v=vZcjAmfkemk
70,Mano Walter - Não Deixo Não,htrlDVrF4vw,489067992,18361,https://youtube.com/watch?v=htrlDVrF4vw
71,Ousado Amor (Clipe Oficial) - Isaias Saad,wSKKEAnLTDw,488356159,130500,https://youtube.com/watch?v=wSKKEAnLTDw
72,"Márcia Fellipe, Jerry Smith - Quem Me Dera",BRw8e5OGnrI,487698357,40580,https://youtube.com/watch?v=BRw8e5OGnrI
73,Poesia Acústica #3 - Capricorniana - Sant | Tiago Mac | Lord | Maria | Choice,DjNqxTODmuc,480446438,142194,https://youtube.com/watch?v=DjNqxTODmuc
74,Gusttavo Lima - Na Hora de Amar (Spending My Time) - DVD O Embaixador (Ao Vivo),Uo7U7ruedic,476971877,56333,https://youtube.com/watch?v=Uo7U7ruedic
75,Marília Mendonça - Amante Não Tem Lar - DVD Realidade,OT7PpQEz7rc,476511022,83777,https://youtube.com/watch?v=OT7PpQEz7rc
76,Marília Mendonça - INTENÇÃO feat. Gaab  (Todos Os Cantos),1qKz_QohN7g,476264268,36965,https://youtube.com/watch?v=1qKz_QohN7g
77,Humberto e Ronaldo - Não Fala Não Pra Mim feat. Jerry Smith,kpEQ3ReRQfg,471316148,96981,https://youtube.com/watch?v=kpEQ3ReRQfg
78,Gusttavo Lima - Termina Comigo Antes  (Ao Vivo em Porto Alegre),rTJSWmgbVwA,465707685,198246,https://youtube.com/watch?v=rTJSWmgbVwA
79,Israel & Rodolffo - Batom De Cereja (Aqui e Agora),3vYeQLJ2as4,463908399,38307,https://youtube.com/watch?v=3vYeQLJ2as4
80,Henrique e Juliano - BRIGA FEIA - DVD Ao Vivo No Ibirapuera,zpib0LxEOxU,463844223,109432,https://youtube.com/watch?v=zpib0LxEOxU
81,Anitta feat. Maluma - Sim Ou Não (Official Music Video),7Yrghfw1eNo,461904063,47391,https://youtube.com/watch?v=7Yrghfw1eNo
82,"Anitta, Mc Zaac, Maejor feat. Tropkillaz & DJ Yuri Martins - Vai Malandra [Official Music Video]",kDhptBT_-VI,458138155,20599,https://youtube.com/watch?v=kDhptBT_-VI
83,Henrique e Juliano - VOLTA POR BAIXO - DVD Ao Vivo No Ibirapuera,9Ef-Nmqf7C0,457129259,98235,https://youtube.com/watch?v=9Ef-Nmqf7C0
84,Henrique e Juliano - AQUELA PESSOA - DVD O Céu Explica Tudo,a5vH9f0lHZg,445994241,79090,https://youtube.com/watch?v=a5vH9f0lHZg
85,MC L Da Vinte e MC Gury - Parado no Bailão  (Funk Explode),upCptHeThio,445033929,88175,https://youtube.com/watch?v=upCptHeThio
86,Anitta - Bang (Official Music Video),UGov-KH7hkM,444351044,25080,https://youtube.com/watch?v=UGov-KH7hkM
87,Zé Vaqueiro - Tenho Medo (Video Oficial),dgn0egjhDJs,439180094,113258,https://youtube.com/watch?v=dgn0egjhDJs
88,Poesia Acústica #9 - Melhor Forma - L7NNON | CHRIS | Xamã | Lourena | Cesar Mc | Djonga | Filipe Ret,e1tZUSriYM8,439130402,104743,https://youtube.com/watch?v=e1tZUSriYM8
89,MC Bruninho e Vitinho Ferrari - Sou Favela (GR6 Filmes) DJ DG e Batidão Stronda,PvJIwSPte4E,438947172,100793,https://youtube.com/watch?v=PvJIwSPte4E
90,Kell Smith - Era Uma Vez (Videoclipe Oficial),xJNKT9HAXRc,435998322,91009,https://youtube.com/watch?v=xJNKT9HAXRc
91,Luan Santana | Vingança ft Mc Kekel (Video Oficial) - Live-Móvel,ex-cr18tKDE,435082281,64253,https://youtube.com/watch?v=ex-cr18tKDE
92,Juliano Son | Lindo és + Só Quero Ver Você (Livres Ao Vivo Em São Paulo),tjgFHeI9JGs,433846982,44766,https://youtube.com/watch?v=tjgFHeI9JGs
93,Kevinho e MC Kekel - O Bebê (kondzilla.com) | Official Music Video,Btyfrd-UtSw,433782476,16461,https://youtube.com/watch?v=Btyfrd-UtSw
94,Enzo Rabelo - Tijolinho Por Tijolinho | Part. Zé Felipe,UybGw37WbuY,433338020,27513,https://youtube.com/watch?v=UybGw37WbuY
95,Gusttavo Lima - Cem Mil - DVD O Embaixador (Ao Vivo),5YIK4b7fNeo,428548042,17486,https://youtube.com/watch?v=5YIK4b7fNeo
96,"A Cara do Crime ""NÓS INCOMODA""- MC Poze do Rodo | Bielzin | PL Quest | MC Cabelinho (prod. Neobeats)",2PRAiVs3MVc,426617186,122695,https://youtube.com/watch?v=2PRAiVs3MVc
97,Marília Mendonça - Leão - Decretos Reais,tI55Zu9uZEM,421049704,256968,https://youtube.com/watch?v=tI55Zu9uZEM
98,Thiago Brava Ft. Jorge - Dona Maria,qaPDDTLkB2U,419921553,19696,https://youtube.com/watch?v=qaPDDTLkB2U
99,Wesley Safadão e Aldair Playboy ft. Kevinho - Amor Falso,fOrPSLkuI54,419840728,19569,https://youtube.com/watch?v=fOrPSLkuI54
100,Marília Mendonça - A Culpa é Dele feat. Maiara e Maraisa (Agora é Que São Elas 2),0fHKqwhdNJ8,419092939,56025,https://youtube.com/watch?v=0fHKqwhdNJ8
101,Pabllo Vittar - K.O. (Videoclipe Oficial),3L5D8by1AtI,418025774,31593,https://youtube.com/watch?v=3L5D8by1AtI
102,Midian Lima - Não Pare (Clipe Oficial MK Music),dANcAGydlsM,416826894,112810,https://youtube.com/watch?v=dANcAGydlsM
103,Xand Avião feat. Gusttavo Lima - Algo Mais (Amante) (DVD: Errejota) [Clipe Oficial],6Bc5gLGeI20,415613453,39895,https://youtube.com/watch?v=6Bc5gLGeI20
