rank,title,videoId,views,dailyViews,url
1,Burak Yeter - Tuesday ft. Danelle Sandoval,Y1_VsyLAGuk,935915449,205918,https://youtube.com/watch?v=Y1_VsyLAGuk
2,Emrah Karaduman - Cevapsız Çınlama ft. Aleyna Tilki,GcGPedcPsOs,584936623,74317,https://youtube.com/watch?v=GcGPedcPsOs
3,Aleyna Tilki - Sen Olsan Bari,yJpJCZYTL74,519135186,48288,https://youtube.com/watch?v=yJpJCZYTL74
4,Mahmut Orhan - Feel feat. Sena Sener (Official Video) [Ultra Records],rQ7tMWOCQlM,510506973,88669,https://youtube.com/watch?v=rQ7tMWOCQlM
5,Gülşen - Bangır Bangır,icZ-OlVSvb4,452465805,114785,https://youtube.com/watch?v=icZ-OlVSvb4
6,Ben Fero - Demet Akalın [Official Video],fdg2OG8zFiM,444439022,75428,https://youtube.com/watch?v=fdg2OG8zFiM
7,Tarkan - Yolla,U66ixhdbxEI,414082953,9744,https://youtube.com/watch?v=U66ixhdbxEI
8,Mümin Sarıkaya - Ben Yoruldum Hayat (Official Video),K7z3590-Mt0,382650469,53726,https://youtube.com/watch?v=K7z3590-Mt0
9,Reynmen - Ela (Official Video),zBAjrCc_6ws,374631117,30127,https://youtube.com/watch?v=zBAjrCc_6ws
10,Gece Gölgenin Rahatına Bak -  Çağatay Akman (Official  Video),aWDFlYTOAyU,362244425,39036,https://youtube.com/watch?v=aWDFlYTOAyU
11,Reynmen - Derdim Olsun (Official Video),Ofy0aAXiVpg,353273322,32888,https://youtube.com/watch?v=Ofy0aAXiVpg
12,Mabel Matiz - Öyle Kolaysa,qUsE49lUQUY,352032368,32899,https://youtube.com/watch?v=qUsE49lUQUY
13,Mahmut Orhan & Colonel Bagshot - 6 Days (Official Video) [Ultra Records],1W5BA0lDVLM,334621048,83199,https://youtube.com/watch?v=1W5BA0lDVLM
14,Ece Mumay - Galaksi,BVzsT0Apa5I,325299528,57753,https://youtube.com/watch?v=BVzsT0Apa5I
15,Fatih Bulut - Çok Sevdim Yalan Oldu,UEbSQiYFRBM,324976582,21582,https://youtube.com/watch?v=UEbSQiYFRBM
16,Rafet El Roman & Derya - Unuturum Elbet,ScZFzmN-8XY,323528954,64796,https://youtube.com/watch?v=ScZFzmN-8XY
17,Zehra - Cennetten Çiçek,4OkiH2yD-eQ,320359661,30520,https://youtube.com/watch?v=4OkiH2yD-eQ
18,İrem Derici - Kalbimin Tek Sahibine,mTZRQltuHRc,310486422,42186,https://youtube.com/watch?v=mTZRQltuHRc
