rank,title,videoId,views,dailyViews,url
1,Scorpions - Wind Of Change (Official Music Video),n4RjJKxsamQ,1133704465,156938,https://youtube.com/watch?v=n4RjJKxsamQ
2,Milky Chance - Stolen Dance (Official Video),iX-QaNzd-0Y,982679204,96971,https://youtube.com/watch?v=iX-QaNzd-0Y
3,Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO),bvC_0foemLY,838207340,73054,https://youtube.com/watch?v=bvC_0foemLY
4,"Modern Talking - You're My Heart, You're My Soul (Official Video)",4kHl4FoK1Ys,789356149,235975,https://youtube.com/watch?v=4kHl4FoK1Ys
5,Modern Talking - Cheri Cheri Lady (Official Video),eNvUS-6PTbs,737732194,520775,https://youtube.com/watch?v=eNvUS-6PTbs
6,Boney M. - Rasputin (Sopot Festival 1979),16y1AkoZkmQ,636191039,522006,https://youtube.com/watch?v=16y1AkoZkmQ
7,Rammstein - Du Hast (Official 4K Video),W3q8Od5qJio,618439841,182097,https://youtube.com/watch?v=W3q8Od5qJio
8,Lou Bega - Mambo No. 5 (A Little Bit of...),EK_LN3XEcnw,558260940,123360,https://youtube.com/watch?v=EK_LN3XEcnw
9,"Zedd, Alessia Cara - Stay (Lyric Video)",h--P8HzYZ74,536801294,73118,https://youtube.com/watch?v=h--P8HzYZ74
10,Robin Schulz - Sun Goes Down feat. Jasmine Thompson (Official Video),Mo4cmTaEDIk,533676758,71685,https://youtube.com/watch?v=Mo4cmTaEDIk
11,Felix Jaehn - Ain't Nobody (Loves Me Better) (Official Video) ft. Jasmine Thompson,5j1RCys4R0g,489329989,106982,https://youtube.com/watch?v=5j1RCys4R0g
12,Paul van Dyk & Sue McLaren - Guiding Light (Official Music Video),0t6U9iRgD7k,438064276,84269,https://youtube.com/watch?v=0t6U9iRgD7k
13,Modern Talking - Brother Louie (Official Video),Lp2qcCrdBLA,428246389,149543,https://youtube.com/watch?v=Lp2qcCrdBLA
14,Scorpions - Send Me An Angel,1UUYjd2rjsE,410069013,93593,https://youtube.com/watch?v=1UUYjd2rjsE
15,Rammstein - Deutschland (Official Video),NeQM1c-XCDc,396857806,122757,https://youtube.com/watch?v=NeQM1c-XCDc
16,Boney M. - Ma Baker (Sopot Festival 1979),9c5yPIQ3LQI,381986808,263507,https://youtube.com/watch?v=9c5yPIQ3LQI
17,Zedd - Clarity ft. Foxes,IxxstCcJlsc,380162184,63672,https://youtube.com/watch?v=IxxstCcJlsc
18,Alice Merton - No Roots,PUdyuKaGQd4,372052423,76434,https://youtube.com/watch?v=PUdyuKaGQd4
19,Rammstein - Ich Will (Official Video),EOnSh3QlpbQ,371400916,136362,https://youtube.com/watch?v=EOnSh3QlpbQ
20,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris",xQzS3JnZQZM,350859179,5826,https://youtube.com/watch?v=xQzS3JnZQZM
21,Modern Talking - Brother Louie '98 (Official Video - New Version),K5DALXwOe0s,348382363,370555,https://youtube.com/watch?v=K5DALXwOe0s
22,MERO - OLABILIR (OFFICIAL VIDEO),W1obTj5uso8,326606528,84452,https://youtube.com/watch?v=W1obTj5uso8
23,Boney M. - Rivers of Babylon (Sopot Festival 1979),l3QxT-w3WMo,310476511,361711,https://youtube.com/watch?v=l3QxT-w3WMo
24,"Summer Cem - ""TMM TMM"" (official Video) prod. by Miksu",kmctqUnzUVw,299244763,12360,https://youtube.com/watch?v=kmctqUnzUVw
25,Zedd - Stay The Night ft. Hayley Williams,i-gyZ35074k,291621240,15594,https://youtube.com/watch?v=i-gyZ35074k
26,Rammstein - Sonne (Official Video),StZcUAPRRac,267361615,91453,https://youtube.com/watch?v=StZcUAPRRac
27,R.I.O. feat. Nicco - Party Shaker (Official Video HD),8sPj0Ic8KQ8,258654181,3788,https://youtube.com/watch?v=8sPj0Ic8KQ8
28,Robin Schulz – OK (feat. James Blunt) (Official Music Video),P9-4xHVc7uk,248380454,18198,https://youtube.com/watch?v=P9-4xHVc7uk
29,Zedd - I Want You To Know ft. Selena Gomez,X46t8ZFqUB4,243836421,21746,https://youtube.com/watch?v=X46t8ZFqUB4
30,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),n1a7o44WxNo,238170199,34293,https://youtube.com/watch?v=n1a7o44WxNo
31,Cascada - Everytime We Touch (Official Video),4G6QDNC4jPs,234638508,76683,https://youtube.com/watch?v=4G6QDNC4jPs
32,"No Face, No Name, No Number (ZDF-Fernsehgarten 4.6.2000) (Live from ZDF-Fernsehgarten, 2000)",67tT2PbiWcI,234326857,94141,https://youtube.com/watch?v=67tT2PbiWcI
33,MERO - Baller los (Official Video),9Ew461CAlmQ,232364574,44260,https://youtube.com/watch?v=9Ew461CAlmQ
34,Stereoact feat. Kerstin Ott - Die Immer Lacht (Official Video HD),Bkj3IVIO2Os,227054019,21307,https://youtube.com/watch?v=Bkj3IVIO2Os
35,Rammstein - Feuer Frei! (Official Video),ZkW-K5RQdzo,222972221,93536,https://youtube.com/watch?v=ZkW-K5RQdzo
36,MIAMI YACINE - KOKAINA (prod. by Season Productions) #KMNSTREET VOL. 3,2CGv2Ud-KoE,213693611,19340,https://youtube.com/watch?v=2CGv2Ud-KoE
37,Rammstein - Amerika (Official Video),Rr8ljRgcJNM,213262615,70555,https://youtube.com/watch?v=Rr8ljRgcJNM
38,Rammstein - Keine Lust (Official Video),1M4ADcMn3dA,210433295,35849,https://youtube.com/watch?v=1M4ADcMn3dA
39,Robin Schulz - Headlights [feat. Ilsey] [Official Video],vAEwLvxHVVk,207445746,8096,https://youtube.com/watch?v=vAEwLvxHVVk
40,Rammstein - Ich Tu Dir Weh (Official Video),IxuEtL7gxoM,187502265,6749,https://youtube.com/watch?v=IxuEtL7gxoM
41,Rammstein - Mein Herz Brennt (Official Video),WXv31OmnKqQ,187375497,47056,https://youtube.com/watch?v=WXv31OmnKqQ
42,Atlantis Is Calling (Die Hundertausend-PS-Show 06.09.1986) (Live from Die Hundertausend PS...,x5Pop80FoXk,185448696,95730,https://youtube.com/watch?v=x5Pop80FoXk
43,Tom's Diner (Cover) - AnnenMayKantereit x Giant Rooks,5r3B7yz6J68,184237473,164029,https://youtube.com/watch?v=5r3B7yz6J68
44,Enigma - Return To Innocence (Official Video),Rk_sAHh9s08,181580492,64922,https://youtube.com/watch?v=Rk_sAHh9s08
45,Rammstein - Engel (Official Video),x2rQzv8OWEY,181531846,31398,https://youtube.com/watch?v=x2rQzv8OWEY
46,"BAUSA - Was du Liebe nennst (Official Music Video) [prod. von Bausa, Jugglerz & The Cratez]",TSkVVVBS9k8,179258726,12974,https://youtube.com/watch?v=TSkVVVBS9k8
47,Andreas Gabalier - Hulapalu,lHZtcC67yrY,178950270,13722,https://youtube.com/watch?v=lHZtcC67yrY
48,"Roland Kaiser, Maite Kelly - Warum hast du nicht nein gesagt (Club Mix / Videoclip)",BNHamTwxJ6Q,170296426,21179,https://youtube.com/watch?v=BNHamTwxJ6Q
49,Anna Naklab feat. Alle Farben & YouNotUs - Supergirl [Official Video],31tiWX-8bdc,167525652,9618,https://youtube.com/watch?v=31tiWX-8bdc
50,Kay One feat. Pietro Lombardi - Señorita (prod. by Stard Ova),lc-cnCRhE7c,165697628,5020,https://youtube.com/watch?v=lc-cnCRhE7c
51,Rammstein - Rosenrot (Official Video),af59U2BRRAU,164798768,36361,https://youtube.com/watch?v=af59U2BRRAU
52,BONEZ MC & RAF CAMORA - PALMEN AUS PLASTIK,7_tWN9Iei7Y,161366832,6653,https://youtube.com/watch?v=7_tWN9Iei7Y
53,BONEZ MC & RAF CAMORA feat. MAXWELL - Ohne mein Team,82NBsCOQoi4,152098678,5257,https://youtube.com/watch?v=82NBsCOQoi4
54,Boney M. - Daddy Cool (Sopot Festival 1979),FYGTT7YhywA,151716109,233466,https://youtube.com/watch?v=FYGTT7YhywA
55,Rammstein - Ohne Dich (Official Video),LIPc1cfS-oQ,144949699,40288,https://youtube.com/watch?v=LIPc1cfS-oQ
56,BONEZ MC & RAF Camora - 500 PS (prod. by The Cratez & RAF Camora),hLWGlq_2qbk,144439800,16095,https://youtube.com/watch?v=hLWGlq_2qbk
57,Milky Chance - Flashed Junk Mind (Official Video),r8BsuT0PWdI,143596635,12588,https://youtube.com/watch?v=r8BsuT0PWdI
58,"Zedd, Maren Morris, Grey - The Middle (Official Music Video)",M3mJkSqZbX4,142886171,30017,https://youtube.com/watch?v=M3mJkSqZbX4
59,CAPITAL BRA - ONE NIGHT STAND (PROD.BY THE CRATEZ & DANNYEBTRACKS),P-_iVRTAFQ8,139043594,12859,https://youtube.com/watch?v=P-_iVRTAFQ8
60,Glasperlenspiel - Geiles Leben (Lyric Video),C03n4AAiL9w,136926151,1922,https://youtube.com/watch?v=C03n4AAiL9w
61,Scorpions - Wind Of Change (World Events Version),XjFsZj1aHow,134201405,128950,https://youtube.com/watch?v=XjFsZj1aHow
62,Robin Schulz feat. Alida – In Your Eyes (Official Music Video),mDLiAs5k1oI,133981656,30306,https://youtube.com/watch?v=mDLiAs5k1oI
63,"Zedd, Maren Morris, Grey - The Middle (Lyric Video)",Lj6Y6JCu-l4,133482051,30515,https://youtube.com/watch?v=Lj6Y6JCu-l4
64,CAPITAL BRA feat. UFO361 - NEYMAR (PROD. THE CRATEZ & YOUNG TAYLOR),csA3Ie-VIbs,133226364,26352,https://youtube.com/watch?v=csA3Ie-VIbs
65,Modern Talking - Sexy Sexy Lover (feat. Eric Singleton - Official Video),KoqYHDiB6ew,131540646,15801,https://youtube.com/watch?v=KoqYHDiB6ew
66,"Modern Talking - You're My Heart, You're My Soul '98 (Official Video - New Version)",u6EdMjo8d18,131109724,69908,https://youtube.com/watch?v=u6EdMjo8d18
67,Can't Get You out of My Head (Cover) - AnnenMayKantereit x Parcels,RacxNskxySo,131062317,73070,https://youtube.com/watch?v=RacxNskxySo
68,Rammstein - Links 2 3 4 (Official Video),Ph-CA_tu5KA,127405886,30330,https://youtube.com/watch?v=Ph-CA_tu5KA
69,Rammstein - Du Riechst So Gut '98 (Official Video),rrmsJhf89MY,126262855,32057,https://youtube.com/watch?v=rrmsJhf89MY
70,Milky Chance - Down by the River (Official Video),qlGQoxzdwP4,124125565,7983,https://youtube.com/watch?v=qlGQoxzdwP4
71,Leon Machère - Copacabana 🌴☀️ (Official Video),TxnJoF9qmkA,123601557,9939,https://youtube.com/watch?v=TxnJoF9qmkA
72,MERO - Ben Elimi Sana Verdim (Official Video),bEqwF3f4tt0,123156034,47481,https://youtube.com/watch?v=bEqwF3f4tt0
73,Rammstein - Mutter (Official Video),gNdnVVHfseA,120889959,36961,https://youtube.com/watch?v=gNdnVVHfseA
74,"Zedd, Alessia Cara - Stay (Official Music Video)",yWEK4v9AVKQ,120462200,15561,https://youtube.com/watch?v=yWEK4v9AVKQ
75,Namika -  Lieblingsmensch (Official Video),3ryohiCVq3M,118960701,25676,https://youtube.com/watch?v=3ryohiCVq3M
76,Helene Fischer - Atemlos durch die Nacht,haECT-SerHk,117487036,18818,https://youtube.com/watch?v=haECT-SerHk
77,CAPITAL BRA & SAMRA - TILIDIN PROD. BY BEATZARRE & DJORKAEFF,bY6059rr7BU,115951802,24753,https://youtube.com/watch?v=bY6059rr7BU
78,Olexesh - MAGISCH feat. Edin (prod. von PzY) [Official 4K Video],38lrK74voaI,115219995,9840,https://youtube.com/watch?v=38lrK74voaI
79,ROBIN SCHULZ & RICHARD JUDGE – SHOW ME LOVE (OFFICIAL VIDEO),DMg8LwfXdyc,114648669,10309,https://youtube.com/watch?v=DMg8LwfXdyc
80,Namika - Je ne parle pas français [Beatgees Remix] feat. Black M (Official Video),Cz1rJtlGHVs,111330181,20400,https://youtube.com/watch?v=Cz1rJtlGHVs
81,"Zedd, Elley Duhé - Happy Now (Official Music Video)",KfXvjxbRhZk,110846211,6510,https://youtube.com/watch?v=KfXvjxbRhZk
82,Mark Forster - Chöre (Willkommen bei den Hartmanns Version),1il3RFk5Okw,110398435,9948,https://youtube.com/watch?v=1il3RFk5Okw
83,Rammstein - Haifisch (Official Video),GukNjYQZW8s,109136806,17369,https://youtube.com/watch?v=GukNjYQZW8s
84,Boney M. - Gotta Go Home (Sopot Festival 1979),hBP9txbREWI,106219084,129302,https://youtube.com/watch?v=hBP9txbREWI
85,BONEZ MC & RAF CAMORA feat  GZUZ  - MÖRDER,qYRCiQ6d35w,105474150,7645,https://youtube.com/watch?v=qYRCiQ6d35w
86,Modern Talking - Geronimo's Cadillac (Video),A5C8AC6V2KQ,104990286,35062,https://youtube.com/watch?v=A5C8AC6V2KQ
87,Kay One - Louis Louis (prod. by Stard Ova),5mqelmYUcI0,104094947,2979,https://youtube.com/watch?v=5mqelmYUcI0
88,Rammstein - Radio (Official Video),z0NfI2NeDHI,103836123,11380,https://youtube.com/watch?v=z0NfI2NeDHI
89,Loredana feat. MERO - Kein Plan (prod. Macloud / Miksu & Lee),pG1QsTYfIhw,103816669,8471,https://youtube.com/watch?v=pG1QsTYfIhw
90,Capital Bra feat. Juju - Melodien (prod. The Cratez),qKvCP_3xCIE,103625433,5950,https://youtube.com/watch?v=qKvCP_3xCIE
91,Veysel - Kleiner Cabrón  (OFFICIAL HD VIDEO) prod. by Macloud,tMILH6UEfPA,103056122,23580,https://youtube.com/watch?v=tMILH6UEfPA
92,Bonez MC & RAF Camora feat. Gzuz & Maxwell - Kontrollieren (prod. by Beataura & RAF Camora),SoImFhORKpg,101234727,12434,https://youtube.com/watch?v=SoImFhORKpg
93,Andreas Gabalier - Amoi seg' ma uns wieder (Live),vyQf9nB4eYk,100924620,13063,https://youtube.com/watch?v=vyQf9nB4eYk
94,Modern Talking - Atlantis Is Calling (S.O.S. For Love) (Video),CB57CuT4smM,100672617,44780,https://youtube.com/watch?v=CB57CuT4smM
95,MERO feat. Murda - Konum Gizli (prod. by Spanker),cWwSBq3zlWw,99543206,34291,https://youtube.com/watch?v=cWwSBq3zlWw
96,Nimo - HEUTE MIT MIR (prod. von PzY) [Official 4K Video],p-AWcCCbBHw,99273828,3213,https://youtube.com/watch?v=p-AWcCCbBHw
97,Tokio Hotel - Monsoon,Le_IyYLrUtQ,98266417,26734,https://youtube.com/watch?v=Le_IyYLrUtQ
98,KURDO - YA SALAM (prod. by Kostas Karagiozidis & Dj Tuneruno ),vcuQpbs0yT0,97008526,9013,https://youtube.com/watch?v=vcuQpbs0yT0
99,SIDO - BILDER IM KOPF (OFFICIAL HD VERSION AGGROTV),RveIJFR7LV4,96798105,5110,https://youtube.com/watch?v=RveIJFR7LV4
