rank,title,videoId,views,dailyViews,url
1,米津玄師  Kenshi Yonezu  - Lemon,SX_ViT4Ra7k,903854514,164762,https://youtube.com/watch?v=SX_ViT4Ra7k
2,DAOKO × 米津玄師『打上花火』MUSIC VIDEO,-tKVN2mAKRI,648574145,135810,https://youtube.com/watch?v=-tKVN2mAKRI
3,YOASOBI「アイドル」 Official Music Video,ZRtdQ81jPUQ,568752772,272048,https://youtube.com/watch?v=ZRtdQ81jPUQ
4,Official髭男dism - Pretender［Official Video］,TQ8WlA2GXbk,548848095,140706,https://youtube.com/watch?v=TQ8WlA2GXbk
5,PIKOTARO - PPAP (Pen Pineapple Apple Pen) (Long Version) (Official Video) [Ultra Records],Ct6BUPvE2sM,479081235,62533,https://youtube.com/watch?v=Ct6BUPvE2sM
6,YOASOBI「怪物」Official Music Video　(YOASOBI - Monster),dy90tA3TT1c,393764238,168112,https://youtube.com/watch?v=dy90tA3TT1c
7,【Ado】うっせぇわ,Qp3b-RXtz4w,361670376,132990,https://youtube.com/watch?v=Qp3b-RXtz4w
8,"米津玄師  - アイネクライネ , Kenshi Yonezu - Eine Kleine",-EKxzId_Sj4,352231040,30085,https://youtube.com/watch?v=-EKxzId_Sj4
9,あいみょん - マリーゴールド【OFFICIAL MUSIC VIDEO】,0xSiBpUdW4E,351853150,66090,https://youtube.com/watch?v=0xSiBpUdW4E
10,"米津玄師 - LOSER , Kenshi Yonezu",Dx_fKPBPYUI,343215298,44776,https://youtube.com/watch?v=Dx_fKPBPYUI
11,RADWIMPS - 前前前世 (movie ver.) [Official Music Video],PDSkFeMVNFs,328708169,54537,https://youtube.com/watch?v=PDSkFeMVNFs
12,NiziU  『Make you happy』 M/V,QW28YKqdxe0,321401630,15476,https://youtube.com/watch?v=QW28YKqdxe0
13,"米津玄師 - ピースサイン , Kenshi Yonezu - Peace Sign",9aJVr5tTTWk,306656662,63716,https://youtube.com/watch?v=9aJVr5tTTWk
14,Mrs. GREEN APPLE - インフェルノ（Inferno）,wfCcs0vLysk,290924545,76723,https://youtube.com/watch?v=wfCcs0vLysk
15,YOASOBI「夜に駆ける」 Official Music Video,x8VYWazR5mE,278845867,14004,https://youtube.com/watch?v=x8VYWazR5mE
16,"米津玄師  - 灰色と青（ ＋菅田将暉 ）,  Kenshi Yonezu - Haiirotoao（+Masaki Suda)",gJX2iy6nhHc,270986960,18057,https://youtube.com/watch?v=gJX2iy6nhHc
17,星野源 – 恋 (Official Video),jhOVibLEDhA,262969970,36257,https://youtube.com/watch?v=jhOVibLEDhA
18,【MV full】 恋するフォーチュンクッキー / AKB48[公式],dFf4AgBNR1E,252000594,31608,https://youtube.com/watch?v=dFf4AgBNR1E
19,SEKAI NO OWARI「RPG」,Mi9uNu35Gmk,250664920,49804,https://youtube.com/watch?v=Mi9uNu35Gmk
20,米津玄師 - 感電   Kenshi Yonezu - KANDEN,UFQEttrn6CQ,235951771,39029,https://youtube.com/watch?v=UFQEttrn6CQ
21,ヨルシカ - ただ君に晴れ (MUSIC VIDEO),-VKIqrvVOpo,235053333,68363,https://youtube.com/watch?v=-VKIqrvVOpo
22,サカナクション / 新宝島　-Music Video-,LIlZCmETvsY,226673089,48619,https://youtube.com/watch?v=LIlZCmETvsY
23,ONE OK ROCK - The Beginning [Official Music Video],Hh9yZWeTmVM,224546114,29767,https://youtube.com/watch?v=Hh9yZWeTmVM
24,【Ado】踊,YnSW8ian29w,218122780,58661,https://youtube.com/watch?v=YnSW8ian29w
25,【Ado】 唱,pgXpM4l_MwI,215404759,157647,https://youtube.com/watch?v=pgXpM4l_MwI
26,スパークル [original ver.] -Your name. Music Video edition- 予告編 from new album「人間開花」初回盤DVD,a2GujJZfXpg,215216835,125005,https://youtube.com/watch?v=a2GujJZfXpg
27,Official髭男dism - I LOVE...［Official Video］,bt8wNQJaKAk,211815140,53149,https://youtube.com/watch?v=bt8wNQJaKAk
28,米津玄師  - 馬と鹿   Kenshi Yonezu - Uma to Shika,ptnYBctoexk,209631898,26824,https://youtube.com/watch?v=ptnYBctoexk
29,"きゃりーぱみゅぱみゅ - PONPONPON , Kyary Pamyu Pamyu - PONPONPON",yzC4hFK5P3g,204574441,26757,https://youtube.com/watch?v=yzC4hFK5P3g
30,BABYMETAL - ギミチョコ！！- Gimme chocolate!! (OFFICIAL),WIKqgE4BwAY,201625790,38181,https://youtube.com/watch?v=WIKqgE4BwAY
31,YOASOBI「群青」Official Music Video,Y4nEEZwckuU,194375120,81334,https://youtube.com/watch?v=Y4nEEZwckuU
32,Official髭男dism - イエスタデイ［Official Video］,DuMqFknYHBs,192954166,38971,https://youtube.com/watch?v=DuMqFknYHBs
33,スキマスイッチ - 「奏（かなで）」Music Video : SUKIMASWITCH / KANADE Music Video,J5Z7tIq7bco,191287266,47003,https://youtube.com/watch?v=J5Z7tIq7bco
34,優里『ドライフラワー』Official Music Video -ディレクターズカットver.-,kzZ6KXDM1RI,188744838,138916,https://youtube.com/watch?v=kzZ6KXDM1RI
35,スピッツ / ロビンソン,51CH3dPaWXc,188459589,56952,https://youtube.com/watch?v=51CH3dPaWXc
36,ヨルシカ - だから僕は音楽を辞めた (Music Video),KTZ-y85Erus,186989314,54868,https://youtube.com/watch?v=KTZ-y85Erus
37,米津玄師  - Flamingo / Kenshi Yonezu,Uh6dkL1M9DM,186859997,16411,https://youtube.com/watch?v=Uh6dkL1M9DM
38,"米津玄師  - orion , Kenshi Yonezu",lzAyrgSqeeE,186843333,23741,https://youtube.com/watch?v=lzAyrgSqeeE
39,米津玄師 Kenshi Yonezu - KICKBACK,M2cckDmNLMI,186303636,89926,https://youtube.com/watch?v=M2cckDmNLMI
40,【Ado】ギラギラ,sOiMD45QGLs,185086369,69146,https://youtube.com/watch?v=sOiMD45QGLs
41,【MV full】 ヘビーローテーション / AKB48 [公式],lkHlnWFnA0c,183744786,13199,https://youtube.com/watch?v=lkHlnWFnA0c
42,あいみょん - 裸の心【OFFICIAL MUSIC VIDEO】,yOAwvRmVIyo,181692278,32648,https://youtube.com/watch?v=yOAwvRmVIyo
43,三代目 J SOUL BROTHERS from EXILE TRIBE / 「R.Y.U.S.E.I.」Music Video,4-Gw0TAM6-Q,181319357,16707,https://youtube.com/watch?v=4-Gw0TAM6-Q
44,Mrs. GREEN APPLE - 青と夏,m34DPnRUfMU,179197974,88016,https://youtube.com/watch?v=m34DPnRUfMU
45,【Ado】新時代 (ウタ from ONE PIECE FILM RED),1FliVTcX8bQ,176142718,31471,https://youtube.com/watch?v=1FliVTcX8bQ
46,米津玄師 - 春雷   Kenshi Yonezu - Shunrai,zkNzxsaCunU,173026889,28631,https://youtube.com/watch?v=zkNzxsaCunU
47,Superfly 『愛をこめて花束を』Music Video,gU5oN0KVofU,172906522,31387,https://youtube.com/watch?v=gU5oN0KVofU
48,PPAP（Pen-Pineapple-Apple-Pen Official）ペンパイナッポーアッポーペン／PIKOTARO(ピコ太郎),0E00Zuayv9Q,172530260,35686,https://youtube.com/watch?v=0E00Zuayv9Q
49,ヨルシカ - 言って。(Music Video),F64yFFnZfkI,170324860,48869,https://youtube.com/watch?v=F64yFFnZfkI
50,和楽器バンド / 千本桜,K_xTet06SUo,169206251,16512,https://youtube.com/watch?v=K_xTet06SUo
51,Official髭男dism - 宿命［Official Video］,-kgOFJG881I,163315875,33258,https://youtube.com/watch?v=-kgOFJG881I
52,Official髭男dism - Cry Baby［Official Video］,O1bhZgkC4Gw,160742089,41333,https://youtube.com/watch?v=O1bhZgkC4Gw
53,Official髭男dism - ノーダウト［Official Video］,EHw005ZqCXk,157836091,36277,https://youtube.com/watch?v=EHw005ZqCXk
54,Official髭男dism - Subtitle [Official Video],hN5MBlGv2Ac,157834869,64311,https://youtube.com/watch?v=hN5MBlGv2Ac
55,YOASOBI「勇者」 Official Music Video／TVアニメ『葬送のフリーレン』オープニングテーマ,OIBODIPC_8Y,151873699,171420,https://youtube.com/watch?v=OIBODIPC_8Y
56,YOASOBI - 夜に駆ける / THE HOME TAKE,j1hft9Wjq9U,150153516,13864,https://youtube.com/watch?v=j1hft9Wjq9U
57,米津玄師 - パプリカ  Kenshi Yonezu - PAPRIKA,s582L3gujnw,148406872,13639,https://youtube.com/watch?v=s582L3gujnw
58,「海の声」 フルver. / 浦島太郎（桐谷健太） 【公式】,-zQWavER7to,144028489,14331,https://youtube.com/watch?v=-zQWavER7to
59,ヨルシカ - 花に亡霊（OFFICIAL VIDEO）,9lVPAWLWtWc,139090559,41336,https://youtube.com/watch?v=9lVPAWLWtWc
60,YOASOBI「祝福」Official Music Video (『機動戦士ガンダム 水星の魔女』オープニングテーマ),3eytpBOkOFA,138958229,107874,https://youtube.com/watch?v=3eytpBOkOFA
61,【Ado】逆光（ウタ from ONE PIECE FILM RED）,gt-v_YCkaMY,138869236,40961,https://youtube.com/watch?v=gt-v_YCkaMY
