id,name,count,url,related
45c25199-fa62-4d4c-b0a2-11eeed6923c3,Perturbator,12,https://musicbrainz.org/artist/45c25199-fa62-4d4c-b0a2-11eeed6923c3,/artist/45c25199-fa62-4d4c-b0a2-11eeed6923c3
67772db1-1868-4218-906b-e7fbf32ec574,Volkor X,7,https://musicbrainz.org/artist/67772db1-1868-4218-906b-e7fbf32ec574,/artist/67772db1-1868-4218-906b-e7fbf32ec574
73ed3b2f-6d5e-46c6-8f75-952c383f6b33,GosT,6,https://musicbrainz.org/artist/73ed3b2f-6d5e-46c6-8f75-952c383f6b33,/artist/73ed3b2f-6d5e-46c6-8f75-952c383f6b33
2bcee108-1442-4ac6-b020-df056cf067b4,Mega Drive,6,https://musicbrainz.org/artist/2bcee108-1442-4ac6-b020-df056cf067b4,/artist/2bcee108-1442-4ac6-b020-df056cf067b4
46eb0fb7-9725-43af-97d7-6c717682a799,The Midnight,6,https://musicbrainz.org/artist/46eb0fb7-9725-43af-97d7-6c717682a799,/artist/46eb0fb7-9725-43af-97d7-6c717682a799
1bc76772-45fe-4f14-92b5-c4f9ff567fcf,FM-84,5,https://musicbrainz.org/artist/1bc76772-45fe-4f14-92b5-c4f9ff567fcf,/artist/1bc76772-45fe-4f14-92b5-c4f9ff567fcf
170ab39b-3863-45b4-89ef-13d019deaa4f,Scandroid,5,https://musicbrainz.org/artist/170ab39b-3863-45b4-89ef-13d019deaa4f,/artist/170ab39b-3863-45b4-89ef-13d019deaa4f
303abdee-ffca-4685-a582-6aaaefd81b01,Carpenter Brut,4,https://musicbrainz.org/artist/303abdee-ffca-4685-a582-6aaaefd81b01,/artist/303abdee-ffca-4685-a582-6aaaefd81b01
c46c2525-be24-422d-b364-f260b37b113d,HM333XO,4,https://musicbrainz.org/artist/c46c2525-be24-422d-b364-f260b37b113d,/artist/c46c2525-be24-422d-b364-f260b37b113d
eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa,Kavinsky,4,https://musicbrainz.org/artist/eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa,/artist/eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa
b9e46d1a-9068-4615-9200-90b3d5eae68b,Lazerhawk,4,https://musicbrainz.org/artist/b9e46d1a-9068-4615-9200-90b3d5eae68b,/artist/b9e46d1a-9068-4615-9200-90b3d5eae68b
