id,name,count,url,related
4de3d429-cb00-4f54-b01d-b02290ea9b8e,Cowboy,2,https://musicbrainz.org/recording/4de3d429-cb00-4f54-b01d-b02290ea9b8e,/artist/ad0ecd8b-805e-406e-82cb-5b00c3a3a29e
b525092c-2f7a-4f83-9612-30b92d203ee3,Baby Come Home,1,https://musicbrainz.org/recording/b525092c-2f7a-4f83-9612-30b92d203ee3,/artist/ad0ecd8b-805e-406e-82cb-5b00c3a3a29e
1e820062-3dd4-4098-a9f2-0ea6aaaad9a1,Back on That Horse,1,https://musicbrainz.org/recording/1e820062-3dd4-4098-a9f2-0ea6aaaad9a1,/artist/20b034b2-35a1-40be-908f-22d1b5681572
985561b3-4239-4854-a875-c01f37dfd2f2,"Black Chick, White Guy / I Am the Bullgod (remix)",1,https://musicbrainz.org/recording/985561b3-4239-4854-a875-c01f37dfd2f2,/artist/ad0ecd8b-805e-406e-82cb-5b00c3a3a29e
0b2fadce-d385-462f-bd57-9ba922b541ba,Boss of the Stix,1,https://musicbrainz.org/recording/0b2fadce-d385-462f-bd57-9ba922b541ba,/artist/745e71ab-1c3d-4c53-9334-dd450ade9585
3525dede-19ed-4ce7-9e08-bd846f840593,Clementine,1,https://musicbrainz.org/recording/3525dede-19ed-4ce7-9e08-bd846f840593,/artist/20b034b2-35a1-40be-908f-22d1b5681572
a0eb56c3-d491-4bd0-b27c-9ca7694a11cd,Cocky,1,https://musicbrainz.org/recording/a0eb56c3-d491-4bd0-b27c-9ca7694a11cd,/artist/ad0ecd8b-805e-406e-82cb-5b00c3a3a29e
8be0246b-3065-4e8d-8d75-9365b9049ee8,Cop a Truck,1,https://musicbrainz.org/recording/8be0246b-3065-4e8d-8d75-9365b9049ee8,/artist/20b034b2-35a1-40be-908f-22d1b5681572
7f98c540-5e62-4cb3-9df1-6f9585623f61,Cowboy (Wild Wild West),1,https://musicbrainz.org/recording/7f98c540-5e62-4cb3-9df1-6f9585623f61,/artist/c93dc993-6722-4205-93b0-03c5db575e41
b8679761-d9f5-4e6f-b553-5b2388347ade,Devil Without a Cause,1,https://musicbrainz.org/recording/b8679761-d9f5-4e6f-b553-5b2388347ade,/artist/ad0ecd8b-805e-406e-82cb-5b00c3a3a29e
